id_venda;data_venda;cliente_id;produto_id;vendedor_responsavel_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;forma_pagamento;parcelas;status;cidade_entrega;estado_entrega;centro_custo;observacoes
VEN0489;2026-01-21;CLI074;PROD002;FUN038;E-commerce;1;386.26;386.26;0.0;0.0;386.26;147.0;239.26;61.9;Cartão de Crédito;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0490;2026-01-21;CLI081;PROD038;FUN026;Loja Física;1;137.27;137.27;0.0;0.0;137.27;60.0;77.27;56.3;Boleto;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0491;2026-01-23;CLI112;PROD061;FUN037;WhatsApp;1;141.65;141.65;0.0;0.0;141.65;82.0;59.65;42.1;Boleto;1;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0492;2026-01-24;CLI042;PROD054;FUN025;Loja Física;2;314.36;628.72;0.0;0.0;628.72;356.0;272.72;43.4;Boleto;6;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0493;2026-01-24;CLI081;PROD014;FUN036;Loja Física;1;373.62;373.62;0.0;0.0;373.62;168.0;205.62;55.0;Boleto;2;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0494;2026-01-25;CLI114;PROD020;FUN025;WhatsApp;1;449.09;449.09;0.0;0.0;449.09;178.0;271.09;60.4;PIX;4;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0495;2026-01-25;CLI003;PROD077;FUN028;WhatsApp;2;177.76;355.52;5.0;17.78;0.0;130.0;0.0;0.0;Cartão de Crédito;6;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0496;2026-01-26;CLI043;PROD071;FUN027;Loja Física;2;242.96;485.92;0.0;0.0;0.0;204.0;0.0;0.0;Boleto;3;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0497;2026-01-26;CLI010;PROD080;FUN034;Loja Física;2;139.03;278.06;0.0;0.0;278.06;160.0;118.06;42.5;Cartão de Crédito;3;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0498;2026-01-28;CLI081;PROD079;FUN032;WhatsApp;2;293.22;586.44;5.0;29.32;557.12;246.0;311.12;55.8;Cartão de Crédito;1;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0499;2026-01-29;CLI053;PROD034;FUN030;E-commerce;2;164.97;329.94;0.0;0.0;329.94;178.0;151.94;46.1;Cartão de Débito;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0500;2026-01-29;CLI013;PROD023;FUN036;Loja Física;1;481.91;481.91;0.0;0.0;481.91;177.0;304.91;63.3;Cartão de Crédito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0501;2026-01-29;CLI053;PROD026;FUN027;E-commerce;2;184.7;369.4;0.0;0.0;0.0;172.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0502;2026-01-30;CLI062;PROD045;FUN025;Loja Física;1;233.84;233.84;5.0;11.69;222.15;102.0;120.15;54.1;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0503;2026-01-31;CLI047;PROD017;FUN033;Loja Física;1;252.12;252.12;5.0;12.61;239.51;123.0;116.51;48.6;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0504;2026-01-31;CLI073;PROD055;FUN029;Loja Física;4;210.16;840.64;0.0;0.0;0.0;416.0;0.0;0.0;Cartão de Crédito;6;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0505;2026-02-01;CLI114;PROD066;FUN022;WhatsApp;2;204.6;409.2;0.0;0.0;409.2;160.0;249.2;60.9;PIX;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0506;2026-02-01;CLI024;PROD032;FUN034;Loja Física;3;222.05;666.15;0.0;0.0;666.15;375.0;291.15;43.7;Cartão de Débito;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0507;2026-02-01;CLI006;PROD035;FUN036;E-commerce;1;87.94;87.94;0.0;0.0;0.0;32.0;0.0;0.0;PIX;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0508;2026-02-02;CLI104;PROD078;FUN037;E-commerce;2;300.12;600.24;5.0;30.01;570.23;272.0;298.23;52.3;Cartão de Crédito;4;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0509;2026-02-03;CLI116;PROD033;FUN027;Loja Física;2;158.79;317.58;0.0;0.0;317.58;126.0;191.58;60.3;Boleto;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0510;2026-02-03;CLI053;PROD031;FUN038;E-commerce;1;172.09;172.09;0.0;0.0;172.09;99.0;73.09;42.5;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0511;2026-02-04;CLI073;PROD023;FUN022;Loja Física;1;481.91;481.91;0.0;0.0;481.91;177.0;304.91;63.3;PIX;6;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0512;2026-02-04;CLI070;PROD018;FUN026;Loja Física;2;160.85;321.7;0.0;0.0;321.7;186.0;135.7;42.2;Boleto;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0513;2026-02-04;CLI115;PROD031;FUN028;Loja Física;1;172.09;172.09;0.0;0.0;0.0;99.0;0.0;0.0;Cartão de Crédito;4;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0514;2026-02-05;CLI042;PROD017;FUN033;E-commerce;1;252.12;252.12;0.0;0.0;252.12;123.0;129.12;51.2;Cartão de Débito;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0515;2026-02-05;CLI083;PROD004;FUN026;E-commerce;3;59.03;177.09;0.0;0.0;177.09;84.0;93.09;52.6;Cartão de Crédito;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0516;2026-02-07;CLI035;PROD079;FUN034;Loja Física;2;293.22;586.44;0.0;0.0;586.44;246.0;340.44;58.1;Cartão de Crédito;3;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0517;2026-02-08;CLI116;PROD011;FUN036;E-commerce;1;283.61;283.61;0.0;0.0;283.61;127.0;156.61;55.2;PIX;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0518;2026-02-08;CLI044;PROD034;FUN038;Loja Física;2;164.97;329.94;0.0;0.0;329.94;178.0;151.94;46.1;PIX;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0519;2026-02-09;CLI094;PROD021;FUN025;WhatsApp;2;369.09;738.18;0.0;0.0;738.18;360.0;378.18;51.2;Cartão de Crédito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0520;2026-02-09;CLI112;PROD074;FUN024;Loja Física;1;145.05;145.05;5.0;7.25;137.8;73.0;64.8;47.0;Cartão de Crédito;3;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0521;2026-02-10;CLI106;PROD074;FUN038;E-commerce;1;145.05;145.05;5.0;7.25;137.8;73.0;64.8;47.0;PIX;1;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0522;2026-02-10;CLI052;PROD028;FUN038;E-commerce;2;294.47;588.94;0.0;0.0;588.94;242.0;346.94;58.9;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0523;2026-02-11;CLI074;PROD067;FUN031;E-commerce;3;400.84;1202.52;0.0;0.0;1202.52;444.0;758.52;63.1;PIX;4;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0524;2026-02-13;CLI023;PROD016;FUN029;Loja Física;1;208.07;208.07;5.0;10.4;0.0;99.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0525;2026-02-14;CLI114;PROD020;FUN038;E-commerce;2;449.09;898.18;5.0;44.91;853.27;356.0;497.27;58.3;Boleto;3;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0526;2026-02-14;CLI046;PROD053;FUN026;E-commerce;2;369.45;738.9;0.0;0.0;738.9;330.0;408.9;55.3;PIX;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0527;2026-02-15;CLI073;PROD013;FUN023;Loja Física;4;144.71;578.84;0.0;0.0;578.84;300.0;278.84;48.2;Cartão de Débito;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0528;2026-02-15;CLI025;PROD006;FUN029;Loja Física;3;76.32;228.96;5.0;11.45;217.51;105.0;112.51;51.7;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0529;2026-02-15;CLI042;PROD035;FUN037;Loja Física;1;87.94;87.94;0.0;0.0;0.0;32.0;0.0;0.0;PIX;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0530;2026-02-16;CLI061;PROD039;FUN029;E-commerce;2;57.26;114.52;0.0;0.0;114.52;54.0;60.52;52.8;PIX;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0531;2026-02-18;CLI052;PROD008;FUN032;WhatsApp;2;374.42;748.84;5.0;37.44;0.0;304.0;0.0;0.0;Cartão de Débito;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0532;2026-02-18;CLI042;PROD016;FUN025;Loja Física;2;208.07;416.14;0.0;0.0;416.14;198.0;218.14;52.4;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0533;2026-02-19;CLI112;PROD046;FUN027;Loja Física;2;404.19;808.38;0.0;0.0;0.0;302.0;0.0;0.0;Cartão de Crédito;4;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0534;2026-02-19;CLI060;PROD044;FUN025;Loja Física;2;114.13;228.26;0.0;0.0;228.26;86.0;142.26;62.3;Cartão de Débito;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0535;2026-02-19;CLI087;PROD042;FUN036;E-commerce;2;109.51;219.02;0.0;0.0;219.02;118.0;101.02;46.1;Cartão de Crédito;6;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0536;2026-02-19;CLI056;PROD018;FUN038;Loja Física;2;160.85;321.7;0.0;0.0;321.7;186.0;135.7;42.2;PIX;6;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0537;2026-02-22;CLI067;PROD050;FUN036;Loja Física;2;321.78;643.56;0.0;0.0;643.56;340.0;303.56;47.2;PIX;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0538;2026-02-23;CLI116;PROD061;FUN034;WhatsApp;2;141.65;283.3;0.0;0.0;0.0;164.0;0.0;0.0;Cartão de Crédito;2;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0539;2026-02-23;CLI074;PROD042;FUN026;Loja Física;1;109.51;109.51;5.0;5.48;0.0;59.0;0.0;0.0;PIX;2;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0540;2026-02-23;CLI104;PROD040;FUN022;Loja Física;1;216.48;216.48;0.0;0.0;216.48;92.0;124.48;57.5;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0541;2026-02-23;CLI015;PROD072;FUN023;E-commerce;2;145.08;290.16;0.0;0.0;290.16;104.0;186.16;64.2;Cartão de Débito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0542;2026-02-24;CLI112;PROD013;FUN030;Loja Física;2;144.71;289.42;0.0;0.0;289.42;150.0;139.42;48.2;PIX;4;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0543;2026-02-24;CLI093;PROD034;FUN023;Loja Física;1;164.97;164.97;0.0;0.0;0.0;89.0;0.0;0.0;Boleto;2;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0544;2026-02-24;CLI114;PROD001;FUN039;WhatsApp;2;144.71;289.42;0.0;0.0;289.42;134.0;155.42;53.7;PIX;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0545;2026-02-25;CLI081;PROD036;FUN025;Loja Física;1;281.02;281.02;0.0;0.0;281.02;119.0;162.02;57.7;Cartão de Crédito;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0546;2026-02-25;CLI044;PROD063;FUN032;E-commerce;1;363.41;363.41;0.0;0.0;363.41;141.0;222.41;61.2;Boleto;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0547;2026-02-25;CLI002;PROD025;FUN023;Loja Física;1;225.1;225.1;0.0;0.0;225.1;120.0;105.1;46.7;PIX;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0548;2026-02-26;CLI094;PROD059;FUN021;E-commerce;2;73.44;146.88;0.0;0.0;146.88;60.0;86.88;59.2;PIX;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0549;2026-02-26;CLI118;PROD045;FUN029;E-commerce;1;233.84;233.84;0.0;0.0;0.0;102.0;0.0;0.0;Cartão de Débito;1;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0550;2026-02-27;CLI112;PROD064;FUN038;Loja Física;1;241.43;241.43;0.0;0.0;241.43;108.0;133.43;55.3;Boleto;3;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0551;2026-03-01;CLI052;PROD036;FUN038;Loja Física;2;281.02;562.04;0.0;0.0;0.0;238.0;0.0;0.0;Cartão de Crédito;3;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0552;2026-03-02;CLI049;PROD065;FUN031;E-commerce;3;277.85;833.55;0.0;0.0;833.55;441.0;392.55;47.1;Boleto;1;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0553;2026-03-02;CLI002;PROD007;FUN030;E-commerce;1;239.77;239.77;0.0;0.0;239.77;138.0;101.77;42.4;PIX;6;Devolvida;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0554;2026-03-02;CLI014;PROD044;FUN030;Loja Física;1;114.13;114.13;0.0;0.0;114.13;43.0;71.13;62.3;Cartão de Débito;6;Devolvida;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0555;2026-03-03;CLI106;PROD041;FUN029;E-commerce;1;261.74;261.74;0.0;0.0;261.74;132.0;129.74;49.6;Cartão de Crédito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0556;2026-03-03;CLI061;PROD006;FUN024;E-commerce;1;76.32;76.32;5.0;3.82;72.5;35.0;37.5;51.7;Cartão de Débito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0557;2026-03-03;CLI025;PROD034;FUN039;E-commerce;2;164.97;329.94;0.0;0.0;329.94;178.0;151.94;46.1;Cartão de Crédito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0558;2026-03-03;CLI024;PROD024;FUN036;Loja Física;1;120.51;120.51;0.0;0.0;120.51;68.0;52.51;43.6;PIX;3;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0559;2026-03-04;CLI104;PROD079;FUN030;Loja Física;1;293.22;293.22;0.0;0.0;293.22;123.0;170.22;58.1;Cartão de Crédito;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0560;2026-03-04;CLI053;PROD044;FUN038;Loja Física;1;114.13;114.13;5.0;5.71;108.42;43.0;65.42;60.3;PIX;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0561;2026-03-04;CLI081;PROD011;FUN039;E-commerce;1;283.61;283.61;0.0;0.0;283.61;127.0;156.61;55.2;Cartão de Débito;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0562;2026-03-05;CLI114;PROD045;FUN033;Loja Física;1;233.84;233.84;0.0;0.0;233.84;102.0;131.84;56.4;Cartão de Débito;6;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0563;2026-03-05;CLI028;PROD013;FUN037;Loja Física;4;144.71;578.84;0.0;0.0;578.84;300.0;278.84;48.2;Cartão de Débito;6;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0564;2026-03-05;CLI013;PROD036;FUN034;WhatsApp;1;281.02;281.02;0.0;0.0;281.02;119.0;162.02;57.7;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0565;2026-03-06;CLI002;PROD014;FUN035;Loja Física;2;373.62;747.24;0.0;0.0;747.24;336.0;411.24;55.0;Boleto;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0566;2026-03-06;CLI114;PROD001;FUN022;E-commerce;3;144.71;434.13;0.0;0.0;434.13;201.0;233.13;53.7;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0567;2026-03-06;CLI116;PROD038;FUN029;Loja Física;1;137.27;137.27;0.0;0.0;0.0;60.0;0.0;0.0;Cartão de Crédito;4;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0568;2026-03-07;CLI008;PROD022;FUN031;E-commerce;2;162.46;324.92;0.0;0.0;324.92;136.0;188.92;58.1;Cartão de Débito;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0569;2026-03-07;CLI001;PROD059;FUN027;Loja Física;2;73.44;146.88;0.0;0.0;146.88;60.0;86.88;59.2;PIX;4;Devolvida;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0570;2026-03-08;CLI005;PROD025;FUN037;Loja Física;1;225.1;225.1;0.0;0.0;225.1;120.0;105.1;46.7;Cartão de Crédito;1;Devolvida;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0571;2026-03-08;CLI053;PROD017;FUN036;WhatsApp;1;252.12;252.12;0.0;0.0;252.12;123.0;129.12;51.2;Cartão de Débito;3;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0572;2026-03-09;CLI039;PROD078;FUN025;Loja Física;2;300.12;600.24;0.0;0.0;0.0;272.0;0.0;0.0;Cartão de Crédito;4;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0573;2026-03-09;CLI043;PROD075;FUN021;E-commerce;1;308.83;308.83;0.0;0.0;308.83;156.0;152.83;49.5;Cartão de Crédito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0574;2026-03-09;CLI060;PROD007;FUN032;Loja Física;1;239.77;239.77;0.0;0.0;239.77;138.0;101.77;42.4;Boleto;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0575;2026-03-10;CLI042;PROD069;FUN022;Loja Física;2;201.84;403.68;0.0;0.0;403.68;210.0;193.68;48.0;PIX;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0576;2026-03-11;CLI116;PROD002;FUN039;Loja Física;1;386.26;386.26;0.0;0.0;386.26;147.0;239.26;61.9;Boleto;4;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0577;2026-03-11;CLI114;PROD035;FUN039;E-commerce;2;87.94;175.88;0.0;0.0;175.88;64.0;111.88;63.6;Cartão de Débito;2;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0578;2026-03-11;CLI018;PROD021;FUN027;Loja Física;1;369.09;369.09;0.0;0.0;369.09;180.0;189.09;51.2;Boleto;4;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0579;2026-03-12;CLI010;PROD012;FUN022;E-commerce;3;384.61;1153.83;0.0;0.0;1153.83;435.0;718.83;62.3;PIX;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0580;2026-03-12;CLI042;PROD034;FUN036;E-commerce;1;164.97;164.97;0.0;0.0;0.0;89.0;0.0;0.0;Cartão de Débito;1;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0581;2026-03-12;CLI050;PROD072;FUN033;E-commerce;1;145.08;145.08;0.0;0.0;145.08;52.0;93.08;64.2;Cartão de Débito;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0582;2026-03-12;CLI052;PROD015;FUN026;Loja Física;1;304.13;304.13;0.0;0.0;304.13;112.0;192.13;63.2;Boleto;1;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0583;2026-03-12;CLI002;PROD006;FUN027;E-commerce;2;76.32;152.64;0.0;0.0;0.0;70.0;0.0;0.0;Cartão de Débito;6;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0584;2026-03-13;CLI073;PROD002;FUN023;WhatsApp;1;386.26;386.26;0.0;0.0;386.26;147.0;239.26;61.9;Cartão de Crédito;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0585;2026-03-13;CLI114;PROD045;FUN022;E-commerce;2;233.84;467.68;0.0;0.0;467.68;204.0;263.68;56.4;Cartão de Crédito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0586;2026-03-13;CLI044;PROD007;FUN033;Loja Física;2;239.77;479.54;0.0;0.0;479.54;276.0;203.54;42.4;Cartão de Crédito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0587;2026-03-13;CLI013;PROD004;FUN032;WhatsApp;1;59.03;59.03;0.0;0.0;59.03;28.0;31.03;52.6;Cartão de Débito;1;Devolvida;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0588;2026-03-13;CLI074;PROD006;FUN036;Loja Física;3;76.32;228.96;0.0;0.0;0.0;105.0;0.0;0.0;Cartão de Crédito;1;Cancelada;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0589;2026-03-14;CLI073;PROD005;FUN037;Loja Física;1;159.53;159.53;0.0;0.0;159.53;62.0;97.53;61.1;Cartão de Débito;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0590;2026-03-14;CLI060;PROD052;FUN035;Loja Física;1;232.1;232.1;0.0;0.0;232.1;124.0;108.1;46.6;Boleto;4;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0591;2026-03-15;CLI073;PROD019;FUN032;E-commerce;3;257.17;771.51;0.0;0.0;771.51;453.0;318.51;41.3;Boleto;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0592;2026-03-16;CLI055;PROD001;FUN026;Loja Física;1;144.71;144.71;0.0;0.0;144.71;67.0;77.71;53.7;Boleto;2;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0593;2026-03-17;CLI108;PROD008;FUN038;Loja Física;1;374.42;374.42;0.0;0.0;374.42;152.0;222.42;59.4;Cartão de Débito;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0594;2026-03-17;CLI049;PROD039;FUN028;Loja Física;1;57.26;57.26;0.0;0.0;57.26;27.0;30.26;52.8;Cartão de Débito;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0595;2026-03-18;CLI083;PROD001;FUN039;E-commerce;1;144.71;144.71;0.0;0.0;144.71;67.0;77.71;53.7;Boleto;2;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0596;2026-03-18;CLI060;PROD016;FUN033;Loja Física;2;208.07;416.14;5.0;20.81;395.33;198.0;197.33;49.9;PIX;6;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0597;2026-03-18;CLI088;PROD029;FUN024;E-commerce;1;298.41;298.41;0.0;0.0;298.41;168.0;130.41;43.7;PIX;3;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0598;2026-03-18;CLI108;PROD034;FUN033;Loja Física;1;164.97;164.97;0.0;0.0;0.0;89.0;0.0;0.0;Cartão de Débito;3;Cancelada;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0599;2026-03-19;CLI063;PROD022;FUN028;E-commerce;2;162.46;324.92;5.0;16.25;308.67;136.0;172.67;55.9;Boleto;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0600;2026-03-20;CLI042;PROD043;FUN024;E-commerce;1;124.41;124.41;0.0;0.0;0.0;72.0;0.0;0.0;Cartão de Débito;6;Cancelada;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0601;2026-03-20;CLI101;PROD073;FUN029;E-commerce;1;188.38;188.38;0.0;0.0;188.38;77.0;111.38;59.1;Cartão de Crédito;1;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0602;2026-03-20;CLI101;PROD019;FUN036;E-commerce;2;257.17;514.34;0.0;0.0;514.34;302.0;212.34;41.3;Boleto;4;Concluída;Santo André;SP;CC-COMERCIAL;Venda regular.
VEN0603;2026-03-20;CLI025;PROD001;FUN038;WhatsApp;2;144.71;289.42;0.0;0.0;289.42;134.0;155.42;53.7;Cartão de Débito;1;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0604;2026-03-21;CLI049;PROD037;FUN029;E-commerce;1;465.86;465.86;0.0;0.0;465.86;173.0;292.86;62.9;Cartão de Crédito;2;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0605;2026-03-22;CLI006;PROD041;FUN036;E-commerce;2;261.74;523.48;5.0;26.17;497.31;264.0;233.31;46.9;Boleto;6;Concluída;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0606;2026-03-22;CLI013;PROD027;FUN025;Loja Física;1;74.8;74.8;0.0;0.0;74.8;28.0;46.8;62.6;PIX;3;Concluída;Osasco;SP;CC-COMERCIAL;Venda regular.
VEN0607;2026-03-22;CLI052;PROD002;FUN030;WhatsApp;1;386.26;386.26;0.0;0.0;0.0;147.0;0.0;0.0;Boleto;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0608;2026-03-23;CLI042;PROD032;FUN034;Loja Física;3;222.05;666.15;0.0;0.0;666.15;375.0;291.15;43.7;PIX;1;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0609;2026-03-23;CLI043;PROD035;FUN027;Loja Física;2;87.94;175.88;0.0;0.0;175.88;64.0;111.88;63.6;PIX;1;Concluída;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0610;2026-03-23;CLI073;PROD020;FUN035;E-commerce;2;449.09;898.18;0.0;0.0;898.18;356.0;542.18;60.4;PIX;1;Concluída;Barueri;SP;CC-COMERCIAL;Venda regular.
VEN0611;2026-03-24;CLI043;PROD051;FUN026;WhatsApp;1;366.05;366.05;5.0;18.3;0.0;179.0;0.0;0.0;PIX;1;Cancelada;Guarulhos;SP;CC-COMERCIAL;Venda regular.
VEN0612;2026-03-24;CLI053;PROD009;FUN037;Loja Física;2;160.97;321.94;0.0;0.0;321.94;128.0;193.94;60.2;Cartão de Crédito;1;Devolvida;São Bernardo;SP;CC-COMERCIAL;Venda regular.
VEN0613;2026-03-24;CLI006;PROD035;FUN024;E-commerce;1;87.94;87.94;0.0;0.0;0.0;32.0;0.0;0.0;Cartão de Crédito;1;Cancelada;São Paulo;SP;CC-COMERCIAL;Venda regular.
VEN0614;2026-03-24;CLI109;PROD021;FUN024;E-commerce;3;369.09;1107.27;0.0;0.0;1107.27;540.0;567.27;51.2;Cartão de Crédito;2;Concluída;São Bernardo;SP;CC-COMERCIAL;Venda regular.
