id_compra;data_compra;fornecedor_id;produto_id;quantidade;custo_unitario;frete;valor_total;data_prevista_entrega;status;competencia
COMP00255;2023-11-05;FOR001;PROD080;10;49.09;45.0;535.9;2023-11-20;Recebida;2023-11
COMP00256;2023-12-03;FOR017;PROD001;33;28.55;45.0;987.15;2023-12-18;Recebida;2023-12
COMP00257;2023-12-03;FOR009;PROD002;19;57.5;45.0;1137.5;2023-12-13;Recebida;2023-12
COMP00258;2023-12-02;FOR017;PROD003;23;83.41;45.0;1963.43;2023-12-17;Recebida;2023-12
COMP00259;2023-12-05;FOR009;PROD004;17;131.21;45.0;2275.57;2023-12-15;Recebida;2023-12
COMP00260;2023-12-05;FOR009;PROD005;30;47.33;45.0;1464.9;2023-12-15;Recebida;2023-12
COMP00261;2023-12-04;FOR009;PROD006;18;60.58;45.0;1135.44;2023-12-14;Recebida;2023-12
COMP00262;2023-12-02;FOR006;PROD007;10;65.01;45.0;695.1;2023-12-07;Recebida;2023-12
COMP00263;2023-12-03;FOR004;PROD008;14;77.09;45.0;1124.26;2023-12-23;Recebida;2023-12
COMP00264;2023-12-02;FOR015;PROD009;46;21.45;64.75;1051.45;2023-12-17;Recebida;2023-12
COMP00265;2023-12-01;FOR003;PROD010;45;51.77;51.77;2381.42;2023-12-08;Recebida;2023-12
COMP00266;2023-12-04;FOR015;PROD011;22;64.62;45.0;1466.64;2023-12-19;Recebida;2023-12
COMP00267;2023-12-03;FOR007;PROD012;22;92.11;45.0;2071.42;2023-12-08;Recebida;2023-12
COMP00268;2023-12-02;FOR018;PROD013;10;100.14;45.0;1046.4;2023-12-07;Recebida;2023-12
COMP00269;2023-12-02;FOR006;PROD014;23;46.03;45.0;1103.69;2023-12-07;Recebida;2023-12
COMP00270;2023-12-04;FOR004;PROD015;15;70.36;45.0;1100.4;2023-12-24;Recebida;2023-12
COMP00271;2023-12-01;FOR008;PROD016;10;63.91;45.0;684.1;2023-12-16;Recebida;2023-12
COMP00272;2023-12-05;FOR001;PROD018;27;25.04;48.04;724.12;2023-12-20;Recebida;2023-12
COMP00273;2023-12-01;FOR010;PROD019;32;34.65;45.0;1153.8;2023-12-16;Recebida;2023-12
COMP00274;2023-12-02;FOR004;PROD020;12;85.18;45.0;1067.16;2023-12-22;Recebida;2023-12
COMP00275;2023-12-03;FOR004;PROD021;32;69.15;45.0;2257.8;2023-12-23;Recebida;2023-12
COMP00276;2023-12-05;FOR015;PROD022;18;133.18;45.0;2442.24;2023-12-20;Recebida;2023-12
COMP00277;2023-12-02;FOR015;PROD023;26;64.16;45.0;1713.16;2023-12-17;Recebida;2023-12
COMP00278;2023-12-03;FOR018;PROD024;17;79.64;45.0;1398.88;2023-12-08;Recebida;2023-12
COMP00279;2023-12-02;FOR012;PROD025;10;65.73;45.0;702.3;2023-12-09;Recebida;2023-12
COMP00280;2023-12-01;FOR016;PROD026;15;86.91;45.0;1348.65;2023-12-21;Recebida;2023-12
COMP00281;2023-12-02;FOR002;PROD027;32;63.2;45.0;2067.4;2023-12-09;Recebida;2023-12
COMP00282;2023-12-02;FOR015;PROD028;38;54.52;45.0;2116.76;2023-12-17;Recebida;2023-12
COMP00283;2023-12-03;FOR014;PROD029;23;70.46;45.0;1665.58;2023-12-13;Recebida;2023-12
COMP00284;2023-12-01;FOR001;PROD030;35;108.54;50.55;3849.45;2023-12-16;Recebida;2023-12
COMP00285;2023-12-02;FOR016;PROD031;13;117.85;45.0;1577.05;2023-12-22;Recebida;2023-12
COMP00286;2023-12-01;FOR004;PROD032;15;48.9;45.0;778.5;2023-12-21;Recebida;2023-12
COMP00287;2023-12-01;FOR016;PROD033;12;84.53;45.0;1059.36;2023-12-21;Recebida;2023-12
COMP00288;2023-12-05;FOR002;PROD034;14;53.39;45.0;792.46;2023-12-12;Recebida;2023-12
COMP00289;2023-12-02;FOR004;PROD036;27;33.93;45.0;961.11;2023-12-22;Recebida;2023-12
COMP00290;2023-12-04;FOR006;PROD037;39;46.76;52.16;1875.8;2023-12-09;Recebida;2023-12
COMP00291;2023-12-03;FOR016;PROD038;14;67.54;45.0;990.56;2023-12-23;Recebida;2023-12
COMP00292;2023-12-05;FOR011;PROD039;24;97.15;45.0;2376.6;2023-12-17;Recebida;2023-12
COMP00293;2023-12-02;FOR017;PROD041;12;72.51;45.0;915.12;2023-12-17;Recebida;2023-12
COMP00294;2023-12-03;FOR009;PROD042;17;74.42;45.0;1310.14;2023-12-13;Recebida;2023-12
COMP00295;2023-12-01;FOR002;PROD043;15;83.66;45.0;1299.9;2023-12-08;Recebida;2023-12
COMP00296;2023-12-04;FOR001;PROD044;10;56.42;45.0;609.2;2023-12-19;Recebida;2023-12
COMP00297;2023-12-04;FOR017;PROD045;46;27.18;75.14;1325.42;2023-12-19;Recebida;2023-12
COMP00298;2023-12-05;FOR001;PROD046;44;50.73;54.29;2286.41;2023-12-20;Recebida;2023-12
COMP00299;2023-12-03;FOR009;PROD047;23;65.56;45.0;1552.88;2023-12-13;Recebida;2023-12
COMP00300;2023-12-01;FOR015;PROD048;28;64.66;45.0;1855.48;2023-12-16;Recebida;2023-12
COMP00301;2023-12-05;FOR010;PROD050;17;73.61;45.0;1296.37;2023-12-20;Recebida;2023-12
COMP00302;2023-12-02;FOR008;PROD051;21;73.13;45.0;1580.73;2023-12-17;Recebida;2023-12
COMP00303;2023-12-01;FOR007;PROD052;14;74.09;45.0;1082.26;2023-12-06;Recebida;2023-12
COMP00304;2023-12-02;FOR002;PROD053;18;68.13;45.0;1271.34;2023-12-09;Recebida;2023-12
COMP00305;2023-12-04;FOR011;PROD054;42;27.29;45.68;1191.86;2023-12-16;Recebida;2023-12
COMP00306;2023-12-04;FOR015;PROD055;39;35.11;62.05;1431.34;2023-12-19;Recebida;2023-12
COMP00307;2023-12-02;FOR005;PROD056;23;65.33;45.0;1547.59;2023-12-22;Recebida;2023-12
COMP00308;2023-12-03;FOR017;PROD057;25;99.96;45.0;2544.0;2023-12-18;Recebida;2023-12
COMP00309;2023-12-03;FOR014;PROD058;20;142.95;45.0;2904.0;2023-12-13;Recebida;2023-12
COMP00310;2023-12-04;FOR016;PROD059;30;51.94;45.0;1603.2;2023-12-24;Recebida;2023-12
COMP00311;2023-12-04;FOR003;PROD060;29;83.54;46.81;2469.47;2023-12-11;Recebida;2023-12
COMP00312;2023-12-05;FOR007;PROD061;21;54.69;45.0;1193.49;2023-12-10;Recebida;2023-12
COMP00313;2023-12-05;FOR004;PROD062;14;68.47;45.0;1003.58;2023-12-25;Recebida;2023-12
COMP00314;2023-12-01;FOR005;PROD063;41;56.91;56.92;2390.23;2023-12-21;Recebida;2023-12
COMP00315;2023-12-01;FOR002;PROD064;53;41.19;68.78;2251.85;2023-12-08;Recebida;2023-12
COMP00316;2023-12-02;FOR010;PROD065;18;77.5;45.0;1440.0;2023-12-17;Recebida;2023-12
COMP00317;2023-12-04;FOR018;PROD066;40;68.25;66.79;2796.79;2023-12-09;Recebida;2023-12
COMP00318;2023-12-05;FOR014;PROD068;19;74.09;45.0;1452.71;2023-12-15;Recebida;2023-12
COMP00319;2023-12-03;FOR011;PROD069;26;83.38;45.0;2212.88;2023-12-15;Recebida;2023-12
COMP00320;2023-12-04;FOR012;PROD070;10;89.32;45.0;938.2;2023-12-11;Recebida;2023-12
COMP00321;2023-12-01;FOR015;PROD071;12;62.33;45.0;792.96;2023-12-16;Recebida;2023-12
COMP00322;2023-12-01;FOR014;PROD072;23;23.57;45.0;587.11;2023-12-11;Recebida;2023-12
COMP00323;2023-12-01;FOR005;PROD073;43;44.16;61.7;1960.58;2023-12-21;Recebida;2023-12
COMP00324;2023-12-03;FOR017;PROD074;15;65.05;45.0;1020.75;2023-12-18;Recebida;2023-12
COMP00325;2023-12-01;FOR011;PROD075;27;75.51;45.0;2083.77;2023-12-13;Recebida;2023-12
COMP00326;2023-12-01;FOR002;PROD076;11;142.99;45.0;1617.89;2023-12-08;Recebida;2023-12
COMP00327;2023-12-01;FOR018;PROD077;17;68.53;45.0;1210.01;2023-12-06;Recebida;2023-12
COMP00328;2023-12-04;FOR011;PROD078;19;74.93;45.0;1468.67;2023-12-16;Recebida;2023-12
COMP00329;2023-12-02;FOR014;PROD079;15;64.99;45.0;1019.85;2023-12-12;Recebida;2023-12
COMP00330;2024-01-01;FOR017;PROD001;29;30.04;51.92;923.08;2024-01-16;Recebida;2024-01
COMP00331;2024-01-05;FOR009;PROD002;15;60.15;45.0;947.25;2024-01-15;Recebida;2024-01
COMP00332;2024-01-01;FOR017;PROD003;22;86.4;45.0;1945.8;2024-01-16;Recebida;2024-01
COMP00333;2024-01-02;FOR009;PROD004;12;141.04;45.0;1737.48;2024-01-12;Recebida;2024-01
COMP00334;2024-01-04;FOR009;PROD005;18;49.73;45.0;940.14;2024-01-14;Recebida;2024-01
COMP00335;2024-01-05;FOR009;PROD006;26;65.11;45.0;1737.86;2024-01-15;Recebida;2024-01
COMP00336;2024-01-03;FOR006;PROD007;18;69.55;45.0;1296.9;2024-01-08;Recebida;2024-01
COMP00337;2024-01-02;FOR015;PROD009;20;22.09;45.0;486.8;2024-01-17;Recebida;2024-01
COMP00338;2024-01-01;FOR003;PROD010;43;55.16;46.22;2418.1;2024-01-08;Recebida;2024-01
COMP00339;2024-01-04;FOR015;PROD011;20;69.55;45.0;1436.0;2024-01-19;Recebida;2024-01
COMP00340;2024-01-05;FOR007;PROD012;32;97.72;45.0;3172.04;2024-01-10;Recebida;2024-01
COMP00341;2024-01-04;FOR006;PROD014;20;48.24;45.0;1009.8;2024-01-09;Recebida;2024-01
COMP00342;2024-01-01;FOR004;PROD015;22;73.92;45.0;1671.24;2024-01-21;Recebida;2024-01
COMP00343;2024-01-04;FOR008;PROD016;10;66.19;45.0;706.9;2024-01-19;Recebida;2024-01
COMP00344;2024-01-04;FOR014;PROD017;17;69.42;45.0;1225.14;2024-01-14;Recebida;2024-01
COMP00345;2024-01-03;FOR001;PROD018;10;26.14;45.0;306.4;2024-01-18;Recebida;2024-01
COMP00346;2024-01-05;FOR010;PROD019;23;35.63;45.0;864.49;2024-01-20;Recebida;2024-01
COMP00347;2024-01-05;FOR004;PROD020;12;89.92;45.0;1124.04;2024-01-25;Recebida;2024-01
COMP00348;2024-01-02;FOR004;PROD021;25;72.75;45.0;1863.75;2024-01-22;Recebida;2024-01
COMP00349;2024-01-02;FOR015;PROD022;10;140.47;45.0;1449.7;2024-01-17;Recebida;2024-01
COMP00350;2024-01-04;FOR015;PROD023;15;66.22;45.0;1038.3;2024-01-19;Recebida;2024-01
COMP00351;2024-01-03;FOR018;PROD024;22;84.24;45.0;1898.28;2024-01-08;Recebida;2024-01
COMP00352;2024-01-02;FOR012;PROD025;22;68.1;45.0;1543.2;2024-01-09;Recebida;2024-01
COMP00353;2024-01-02;FOR016;PROD026;12;92.51;45.0;1155.12;2024-01-22;Recebida;2024-01
COMP00354;2024-01-03;FOR002;PROD027;14;68.7;45.0;1006.8;2024-01-10;Recebida;2024-01
COMP00355;2024-01-03;FOR015;PROD028;36;57.91;45.0;2129.76;2024-01-18;Recebida;2024-01
COMP00356;2024-01-01;FOR014;PROD029;13;74.68;45.0;1015.84;2024-01-11;Recebida;2024-01
COMP00357;2024-01-01;FOR001;PROD030;25;113.89;45.0;2892.25;2024-01-16;Recebida;2024-01
COMP00358;2024-01-04;FOR016;PROD031;10;121.3;45.0;1258.0;2024-01-24;Recebida;2024-01
COMP00359;2024-01-04;FOR004;PROD032;20;51.14;45.0;1067.8;2024-01-24;Recebida;2024-01
COMP00360;2024-01-03;FOR016;PROD033;10;88.91;45.0;934.1;2024-01-23;Recebida;2024-01
COMP00361;2024-01-03;FOR002;PROD034;20;57.23;45.0;1189.6;2024-01-10;Recebida;2024-01
COMP00362;2024-01-03;FOR008;PROD035;13;76.05;45.0;1033.65;2024-01-18;Recebida;2024-01
COMP00363;2024-01-02;FOR006;PROD037;29;50.27;45.0;1502.83;2024-01-07;Recebida;2024-01
COMP00364;2024-01-04;FOR016;PROD038;12;71.53;45.0;903.36;2024-01-24;Recebida;2024-01
COMP00365;2024-01-01;FOR011;PROD039;16;104.39;45.0;1715.24;2024-01-13;Recebida;2024-01
COMP00366;2024-01-05;FOR002;PROD040;10;113.85;45.0;1183.5;2024-01-12;Recebida;2024-01
COMP00367;2024-01-04;FOR017;PROD041;21;78.46;45.0;1692.66;2024-01-19;Recebida;2024-01
COMP00368;2024-01-02;FOR009;PROD042;17;78.84;45.0;1385.28;2024-01-12;Recebida;2024-01
COMP00369;2024-01-01;FOR002;PROD043;12;87.21;45.0;1091.52;2024-01-08;Recebida;2024-01
COMP00370;2024-01-02;FOR001;PROD044;14;58.94;45.0;870.16;2024-01-17;Recebida;2024-01
COMP00371;2024-01-05;FOR017;PROD045;10;28.96;45.0;334.6;2024-01-20;Recebida;2024-01
COMP00372;2024-01-02;FOR001;PROD046;32;54.38;45.0;1785.16;2024-01-17;Recebida;2024-01
COMP00373;2024-01-04;FOR009;PROD047;12;68.98;45.0;872.76;2024-01-14;Recebida;2024-01
COMP00374;2024-01-03;FOR015;PROD048;21;67.96;45.0;1472.16;2024-01-18;Recebida;2024-01
COMP00375;2024-01-02;FOR012;PROD049;11;114.05;45.0;1299.55;2024-01-09;Recebida;2024-01
COMP00376;2024-01-03;FOR010;PROD050;16;76.56;45.0;1269.96;2024-01-18;Recebida;2024-01
COMP00377;2024-01-02;FOR008;PROD051;21;75.65;45.0;1633.65;2024-01-17;Recebida;2024-01
COMP00378;2024-01-03;FOR007;PROD052;27;76.39;45.0;2107.53;2024-01-08;Recebida;2024-01
COMP00379;2024-01-02;FOR002;PROD053;17;73.34;45.0;1291.78;2024-01-09;Recebida;2024-01
COMP00380;2024-01-05;FOR015;PROD055;17;36.88;45.0;671.96;2024-01-20;Recebida;2024-01
COMP00381;2024-01-05;FOR005;PROD056;27;68.29;45.0;1888.83;2024-01-25;Recebida;2024-01
COMP00382;2024-01-04;FOR017;PROD057;20;105.31;45.0;2151.2;2024-01-19;Recebida;2024-01
COMP00383;2024-01-05;FOR016;PROD059;19;55.31;45.0;1095.89;2024-01-25;Recebida;2024-01
COMP00384;2024-01-04;FOR003;PROD060;13;87.56;45.0;1183.28;2024-01-11;Recebida;2024-01
COMP00385;2024-01-01;FOR007;PROD061;13;58.51;45.0;805.63;2024-01-06;Recebida;2024-01
COMP00386;2024-01-01;FOR004;PROD062;19;70.99;45.0;1393.81;2024-01-21;Recebida;2024-01
COMP00387;2024-01-03;FOR005;PROD063;10;59.28;45.0;637.8;2024-01-23;Recebida;2024-01
COMP00388;2024-01-04;FOR002;PROD064;37;44.25;45.0;1682.25;2024-01-11;Recebida;2024-01
COMP00389;2024-01-01;FOR010;PROD065;21;81.57;45.0;1757.97;2024-01-16;Recebida;2024-01
COMP00390;2024-01-01;FOR018;PROD066;29;73.25;45.0;2169.25;2024-01-06;Recebida;2024-01
COMP00391;2024-01-05;FOR015;PROD067;10;123.73;45.0;1282.3;2024-01-20;Recebida;2024-01
COMP00392;2024-01-01;FOR014;PROD068;19;79.53;45.0;1556.07;2024-01-11;Recebida;2024-01
COMP00393;2024-01-02;FOR011;PROD069;24;86.19;45.0;2113.56;2024-01-14;Recebida;2024-01
COMP00394;2024-01-02;FOR012;PROD070;11;92.15;45.0;1058.65;2024-01-09;Recebida;2024-01
COMP00395;2024-01-01;FOR015;PROD071;10;66.27;45.0;707.7;2024-01-16;Recebida;2024-01
COMP00396;2024-01-01;FOR005;PROD073;31;46.35;47.43;1484.28;2024-01-21;Recebida;2024-01
COMP00397;2024-01-04;FOR017;PROD074;20;68.2;45.0;1409.0;2024-01-19;Recebida;2024-01
COMP00398;2024-01-03;FOR011;PROD075;32;80.13;47.85;2612.01;2024-01-15;Recebida;2024-01
COMP00399;2024-01-04;FOR018;PROD077;18;72.18;45.0;1344.24;2024-01-09;Recebida;2024-01
COMP00400;2024-01-03;FOR011;PROD078;11;78.6;45.0;909.6;2024-01-15;Recebida;2024-01
COMP00401;2024-01-05;FOR014;PROD079;21;66.69;45.0;1445.49;2024-01-15;Recebida;2024-01
COMP00402;2024-01-01;FOR001;PROD080;12;51.01;45.0;657.12;2024-01-16;Recebida;2024-01
COMP00403;2024-02-05;FOR017;PROD001;26;29.91;45.0;822.66;2024-02-20;Recebida;2024-02
COMP00404;2024-02-03;FOR009;PROD002;12;59.69;45.0;761.28;2024-02-13;Recebida;2024-02
COMP00405;2024-02-05;FOR017;PROD003;24;86.37;45.0;2117.88;2024-02-20;Recebida;2024-02
COMP00406;2024-02-02;FOR009;PROD004;10;140.61;45.0;1451.1;2024-02-12;Recebida;2024-02
COMP00407;2024-02-04;FOR009;PROD005;30;50.38;45.0;1556.4;2024-02-14;Recebida;2024-02
COMP00408;2024-02-03;FOR009;PROD006;10;64.01;45.0;685.1;2024-02-13;Recebida;2024-02
COMP00409;2024-02-03;FOR006;PROD007;18;68.21;45.0;1272.78;2024-02-08;Recebida;2024-02
COMP00410;2024-02-02;FOR004;PROD008;10;79.28;45.0;837.8;2024-02-22;Recebida;2024-02
COMP00411;2024-02-01;FOR015;PROD009;20;22.08;45.0;486.6;2024-02-16;Recebida;2024-02
COMP00412;2024-02-05;FOR003;PROD010;29;54.86;45.0;1635.94;2024-02-12;Recebida;2024-02
COMP00413;2024-02-05;FOR015;PROD011;14;69.33;45.0;1015.62;2024-02-20;Recebida;2024-02
COMP00414;2024-02-04;FOR007;PROD012;17;97.79;45.0;1707.43;2024-02-09;Recebida;2024-02
COMP00415;2024-02-03;FOR018;PROD013;15;108.38;45.0;1670.7;2024-02-08;Recebida;2024-02
COMP00416;2024-02-03;FOR006;PROD014;17;49.65;45.0;889.05;2024-02-08;Recebida;2024-02
COMP00417;2024-02-03;FOR004;PROD015;14;73.97;45.0;1080.58;2024-02-23;Recebida;2024-02
COMP00418;2024-02-01;FOR008;PROD016;10;66.41;45.0;709.1;2024-02-16;Recebida;2024-02
COMP00419;2024-02-02;FOR001;PROD018;15;26.49;45.0;442.35;2024-02-17;Recebida;2024-02
COMP00420;2024-02-02;FOR010;PROD019;27;36.83;45.0;1039.41;2024-02-17;Recebida;2024-02
COMP00421;2024-02-01;FOR004;PROD020;13;91.66;45.0;1236.58;2024-02-21;Recebida;2024-02
COMP00422;2024-02-04;FOR004;PROD021;20;73.08;45.0;1506.6;2024-02-24;Recebida;2024-02
COMP00423;2024-02-01;FOR015;PROD022;10;139.1;45.0;1436.0;2024-02-16;Recebida;2024-02
COMP00424;2024-02-01;FOR015;PROD023;16;66.99;45.0;1116.84;2024-02-16;Recebida;2024-02
COMP00425;2024-02-01;FOR018;PROD024;14;84.58;45.0;1229.12;2024-02-06;Recebida;2024-02
COMP00426;2024-02-05;FOR012;PROD025;22;68.85;45.0;1559.7;2024-02-12;Recebida;2024-02
COMP00427;2024-02-02;FOR016;PROD026;13;91.48;45.0;1234.24;2024-02-22;Recebida;2024-02
COMP00428;2024-02-04;FOR002;PROD027;10;68.25;45.0;727.5;2024-02-11;Recebida;2024-02
COMP00429;2024-02-01;FOR015;PROD028;23;58.67;45.0;1394.41;2024-02-16;Recebida;2024-02
COMP00430;2024-02-03;FOR014;PROD029;11;74.13;45.0;860.43;2024-02-13;Recebida;2024-02
COMP00431;2024-02-05;FOR001;PROD030;29;114.33;49.09;3364.66;2024-02-20;Recebida;2024-02
COMP00432;2024-02-03;FOR004;PROD032;13;51.82;45.0;718.66;2024-02-23;Recebida;2024-02
COMP00433;2024-02-05;FOR016;PROD033;14;86.52;45.0;1256.28;2024-02-25;Recebida;2024-02
COMP00434;2024-02-01;FOR002;PROD034;13;56.83;45.0;783.79;2024-02-08;Recebida;2024-02
COMP00435;2024-02-03;FOR008;PROD035;10;77.37;45.0;818.7;2024-02-18;Recebida;2024-02
COMP00436;2024-02-03;FOR004;PROD036;10;36.14;45.0;406.4;2024-02-23;Recebida;2024-02
COMP00437;2024-02-03;FOR006;PROD037;30;49.83;45.0;1539.9;2024-02-08;Recebida;2024-02
COMP00438;2024-02-02;FOR016;PROD038;22;70.16;45.0;1588.52;2024-02-22;Recebida;2024-02
COMP00439;2024-02-04;FOR011;PROD039;16;105.14;45.0;1727.24;2024-02-16;Recebida;2024-02
COMP00440;2024-02-02;FOR017;PROD041;11;78.4;45.0;907.4;2024-02-17;Recebida;2024-02
COMP00441;2024-02-05;FOR009;PROD042;25;79.71;45.0;2037.75;2024-02-15;Recebida;2024-02
COMP00442;2024-02-02;FOR002;PROD043;12;87.95;45.0;1100.4;2024-02-09;Recebida;2024-02
COMP00443;2024-02-03;FOR001;PROD044;10;60.17;45.0;646.7;2024-02-18;Recebida;2024-02
COMP00444;2024-02-03;FOR017;PROD045;19;29.09;45.0;597.71;2024-02-18;Recebida;2024-02
COMP00445;2024-02-05;FOR001;PROD046;31;53.97;45.0;1718.07;2024-02-20;Recebida;2024-02
COMP00446;2024-02-05;FOR009;PROD047;16;68.07;45.0;1134.12;2024-02-15;Recebida;2024-02
COMP00447;2024-02-01;FOR015;PROD048;21;68.43;45.0;1482.03;2024-02-16;Recebida;2024-02
COMP00448;2024-02-01;FOR010;PROD050;19;75.24;45.0;1474.56;2024-02-16;Recebida;2024-02
COMP00449;2024-02-03;FOR008;PROD051;10;77.11;45.0;816.1;2024-02-18;Recebida;2024-02
COMP00450;2024-02-01;FOR007;PROD052;15;77.6;45.0;1209.0;2024-02-06;Recebida;2024-02
COMP00451;2024-02-03;FOR002;PROD053;11;71.82;45.0;835.02;2024-02-10;Recebida;2024-02
COMP00452;2024-02-03;FOR011;PROD054;20;28.68;45.0;618.6;2024-02-15;Recebida;2024-02
COMP00453;2024-02-04;FOR015;PROD055;33;37.32;49.91;1281.47;2024-02-19;Recebida;2024-02
COMP00454;2024-02-02;FOR005;PROD056;19;68.0;45.0;1337.0;2024-02-22;Recebida;2024-02
COMP00455;2024-02-01;FOR017;PROD057;25;106.44;45.0;2706.0;2024-02-16;Recebida;2024-02
COMP00456;2024-02-05;FOR014;PROD058;14;147.68;45.0;2112.52;2024-02-15;Recebida;2024-02
COMP00457;2024-02-03;FOR016;PROD059;18;54.65;45.0;1028.7;2024-02-23;Recebida;2024-02
COMP00458;2024-02-04;FOR003;PROD060;16;86.58;45.0;1430.28;2024-02-11;Recebida;2024-02
COMP00459;2024-02-04;FOR007;PROD061;13;57.98;45.0;798.74;2024-02-09;Recebida;2024-02
COMP00460;2024-02-03;FOR004;PROD062;15;70.35;45.0;1100.25;2024-02-23;Recebida;2024-02
COMP00461;2024-02-02;FOR005;PROD063;10;59.95;45.0;644.5;2024-02-22;Recebida;2024-02
COMP00462;2024-02-03;FOR002;PROD064;36;43.81;45.0;1622.16;2024-02-10;Recebida;2024-02
COMP00463;2024-02-04;FOR010;PROD065;21;81.15;45.0;1749.15;2024-02-19;Recebida;2024-02
COMP00464;2024-02-04;FOR018;PROD066;26;73.11;45.0;1945.86;2024-02-09;Recebida;2024-02
COMP00465;2024-02-02;FOR014;PROD068;20;78.17;45.0;1608.4;2024-02-12;Recebida;2024-02
COMP00466;2024-02-04;FOR011;PROD069;18;86.95;45.0;1610.1;2024-02-16;Recebida;2024-02
COMP00467;2024-02-04;FOR012;PROD070;10;91.48;45.0;959.8;2024-02-11;Recebida;2024-02
COMP00468;2024-02-02;FOR015;PROD071;10;65.62;45.0;701.2;2024-02-17;Recebida;2024-02
COMP00469;2024-02-03;FOR014;PROD072;10;25.23;45.0;297.3;2024-02-13;Recebida;2024-02
COMP00470;2024-02-01;FOR005;PROD073;32;45.48;45.0;1500.36;2024-02-21;Recebida;2024-02
COMP00471;2024-02-01;FOR017;PROD074;21;67.42;45.0;1460.82;2024-02-16;Recebida;2024-02
COMP00472;2024-02-04;FOR011;PROD075;24;80.05;45.0;1966.2;2024-02-16;Recebida;2024-02
COMP00473;2024-02-02;FOR002;PROD076;10;154.46;45.0;1589.6;2024-02-09;Recebida;2024-02
COMP00474;2024-02-04;FOR011;PROD078;16;79.03;45.0;1309.48;2024-02-16;Recebida;2024-02
COMP00475;2024-02-05;FOR014;PROD079;13;66.96;45.0;915.48;2024-02-15;Recebida;2024-02
COMP00476;2024-02-01;FOR001;PROD080;11;51.13;45.0;607.43;2024-02-16;Recebida;2024-02
COMP00477;2024-03-04;FOR017;PROD001;19;29.98;45.0;614.62;2024-03-19;Recebida;2024-03
COMP00478;2024-03-01;FOR009;PROD002;10;58.75;45.0;632.5;2024-03-11;Recebida;2024-03
COMP00479;2024-03-03;FOR017;PROD003;14;88.85;45.0;1288.9;2024-03-18;Recebida;2024-03
COMP00480;2024-03-02;FOR009;PROD004;10;138.34;45.0;1428.4;2024-03-12;Recebida;2024-03
COMP00481;2024-03-03;FOR009;PROD005;11;49.07;45.0;584.77;2024-03-13;Recebida;2024-03
COMP00482;2024-03-05;FOR009;PROD006;12;63.6;45.0;808.2;2024-03-15;Recebida;2024-03
COMP00483;2024-03-03;FOR006;PROD007;14;67.98;45.0;996.72;2024-03-08;Recebida;2024-03
COMP00484;2024-03-03;FOR004;PROD008;11;80.17;45.0;926.87;2024-03-23;Recebida;2024-03
COMP00485;2024-03-03;FOR015;PROD009;21;22.28;45.0;512.88;2024-03-18;Recebida;2024-03
COMP00486;2024-03-04;FOR003;PROD010;24;55.24;45.0;1370.76;2024-03-11;Recebida;2024-03
COMP00487;2024-03-01;FOR015;PROD011;10;70.16;45.0;746.6;2024-03-16;Recebida;2024-03
COMP00488;2024-03-05;FOR007;PROD012;10;97.28;45.0;1017.8;2024-03-10;Recebida;2024-03
COMP00489;2024-03-05;FOR018;PROD013;10;108.06;45.0;1125.6;2024-03-10;Recebida;2024-03
COMP00490;2024-03-04;FOR006;PROD014;19;48.34;45.0;963.46;2024-03-09;Recebida;2024-03
COMP00491;2024-03-01;FOR004;PROD015;10;74.65;45.0;791.5;2024-03-21;Recebida;2024-03
COMP00492;2024-03-03;FOR008;PROD016;12;65.67;45.0;833.04;2024-03-18;Recebida;2024-03
COMP00493;2024-03-01;FOR014;PROD017;16;69.17;45.0;1151.72;2024-03-11;Recebida;2024-03
COMP00494;2024-03-02;FOR001;PROD018;15;25.83;45.0;432.45;2024-03-17;Recebida;2024-03
COMP00495;2024-03-04;FOR010;PROD019;14;36.8;45.0;560.2;2024-03-19;Recebida;2024-03
COMP00496;2024-03-01;FOR004;PROD020;14;90.01;45.0;1305.14;2024-03-21;Recebida;2024-03
COMP00497;2024-03-03;FOR004;PROD021;19;72.43;45.0;1421.17;2024-03-23;Recebida;2024-03
COMP00498;2024-03-05;FOR015;PROD022;10;138.93;45.0;1434.3;2024-03-20;Recebida;2024-03
COMP00499;2024-03-02;FOR015;PROD023;10;66.36;45.0;708.6;2024-03-17;Recebida;2024-03
COMP00500;2024-03-03;FOR018;PROD024;14;84.83;45.0;1232.62;2024-03-08;Recebida;2024-03
COMP00501;2024-03-03;FOR012;PROD025;15;68.02;45.0;1065.3;2024-03-10;Recebida;2024-03
COMP00502;2024-03-05;FOR016;PROD026;12;91.19;45.0;1139.28;2024-03-25;Recebida;2024-03
COMP00503;2024-03-03;FOR002;PROD027;13;68.45;45.0;934.85;2024-03-10;Recebida;2024-03
COMP00504;2024-03-02;FOR015;PROD028;15;56.9;45.0;898.5;2024-03-17;Recebida;2024-03
COMP00505;2024-03-03;FOR014;PROD029;13;74.98;45.0;1019.74;2024-03-13;Recebida;2024-03
COMP00506;2024-03-04;FOR001;PROD030;17;114.21;45.0;1986.57;2024-03-19;Recebida;2024-03
COMP00507;2024-03-04;FOR016;PROD031;18;123.73;45.0;2272.14;2024-03-24;Recebida;2024-03
COMP00508;2024-03-02;FOR004;PROD032;10;51.98;45.0;564.8;2024-03-22;Recebida;2024-03
