id_movimentacao;data_movimentacao;tipo;categoria;descricao;valor;origem;origem_id;competencia
MOV000236;2023-08-22;Receita;Vendas;Recebimento da venda VEN000164;52.59;Conta a Receber;CR000206;2023-08
MOV000237;2023-08-05;Receita;Vendas;Recebimento da venda VEN000165;157.77;Conta a Receber;CR000207;2023-08
MOV000238;2023-08-28;Receita;Vendas;Recebimento da venda VEN000166;52.59;Conta a Receber;CR000208;2023-08
MOV000239;2023-09-18;Receita;Vendas;Recebimento da venda VEN000167;39.76;Conta a Receber;CR000209;2023-08
MOV000240;2023-10-20;Receita;Vendas;Recebimento da venda VEN000167;39.75;Conta a Receber;CR000210;2023-08
MOV000241;2023-09-10;Receita;Vendas;Recebimento da venda VEN000168;159.02;Conta a Receber;CR000211;2023-08
MOV000242;2023-08-03;Receita;Vendas;Recebimento da venda VEN000169;159.02;Conta a Receber;CR000212;2023-08
MOV000243;2023-08-18;Receita;Vendas;Recebimento da venda VEN000170;79.51;Conta a Receber;CR000213;2023-08
MOV000244;2023-08-04;Receita;Vendas;Recebimento da venda VEN000171;159.02;Conta a Receber;CR000214;2023-08
MOV000245;2023-09-22;Receita;Vendas;Recebimento da venda VEN000172;79.51;Conta a Receber;CR000215;2023-08
MOV000246;2023-09-20;Receita;Vendas;Recebimento da venda VEN000173;159.02;Conta a Receber;CR000216;2023-08
MOV000247;2023-08-24;Receita;Vendas;Recebimento da venda VEN000174;159.02;Conta a Receber;CR000217;2023-08
MOV000248;2023-09-02;Receita;Vendas;Recebimento da venda VEN000175;26.5;Conta a Receber;CR000218;2023-08
MOV000249;2023-10-02;Receita;Vendas;Recebimento da venda VEN000175;26.5;Conta a Receber;CR000219;2023-08
MOV000250;2023-11-01;Receita;Vendas;Recebimento da venda VEN000175;26.51;Conta a Receber;CR000220;2023-08
MOV000251;2023-08-14;Receita;Vendas;Recebimento da venda VEN000176;79.51;Conta a Receber;CR000221;2023-08
MOV000252;2023-08-18;Receita;Vendas;Recebimento da venda VEN000177;177.39;Conta a Receber;CR000222;2023-08
MOV000253;2023-09-11;Receita;Vendas;Recebimento da venda VEN000178;177.39;Conta a Receber;CR000223;2023-08
MOV000254;2023-09-16;Receita;Vendas;Recebimento da venda VEN000179;505.56;Conta a Receber;CR000224;2023-08
MOV000255;2023-08-14;Receita;Vendas;Recebimento da venda VEN000180;337.04;Conta a Receber;CR000225;2023-08
MOV000256;2023-08-16;Receita;Vendas;Recebimento da venda VEN000181;168.52;Conta a Receber;CR000226;2023-08
MOV000257;2023-08-01;Receita;Vendas;Recebimento da venda VEN000182;532.17;Conta a Receber;CR000227;2023-08
MOV000258;2023-08-14;Receita;Vendas;Recebimento da venda VEN000183;177.39;Conta a Receber;CR000228;2023-08
MOV000259;2023-09-27;Receita;Vendas;Recebimento da venda VEN000184;88.69;Conta a Receber;CR000229;2023-08
MOV000260;2023-10-26;Receita;Vendas;Recebimento da venda VEN000184;88.7;Conta a Receber;CR000230;2023-08
MOV000261;2023-09-30;Receita;Vendas;Recebimento da venda VEN000185;160.19;Conta a Receber;CR000231;2023-08
MOV000262;2023-09-27;Receita;Vendas;Recebimento da venda VEN000186;80.09;Conta a Receber;CR000232;2023-08
MOV000263;2023-10-27;Receita;Vendas;Recebimento da venda VEN000186;80.1;Conta a Receber;CR000233;2023-08
MOV000264;2023-08-03;Receita;Vendas;Recebimento da venda VEN000187;152.18;Conta a Receber;CR000234;2023-08
MOV000265;2023-09-10;Receita;Vendas;Recebimento da venda VEN000188;160.19;Conta a Receber;CR000235;2023-08
MOV000266;2023-09-23;Receita;Vendas;Recebimento da venda VEN000189;320.38;Conta a Receber;CR000236;2023-08
MOV000267;2023-08-01;Receita;Vendas;Recebimento da venda VEN000190;160.19;Conta a Receber;CR000237;2023-08
MOV000268;2023-09-11;Receita;Vendas;Recebimento da venda VEN000191;160.19;Conta a Receber;CR000238;2023-08
MOV000269;2023-09-07;Receita;Vendas;Recebimento da venda VEN000192;320.38;Conta a Receber;CR000239;2023-08
MOV000270;2023-08-09;Receita;Vendas;Recebimento da venda VEN000193;320.38;Conta a Receber;CR000240;2023-08
MOV000271;2023-09-01;Receita;Vendas;Recebimento da venda VEN000194;160.19;Conta a Receber;CR000241;2023-08
MOV000272;2023-09-25;Receita;Vendas;Recebimento da venda VEN000195;249.18;Conta a Receber;CR000242;2023-08
MOV000273;2023-10-24;Receita;Vendas;Recebimento da venda VEN000195;249.18;Conta a Receber;CR000243;2023-08
MOV000274;2023-11-24;Receita;Vendas;Recebimento da venda VEN000195;249.18;Conta a Receber;CR000244;2023-08
MOV000275;2023-09-18;Receita;Vendas;Recebimento da venda VEN000196;498.36;Conta a Receber;CR000245;2023-08
MOV000276;2023-08-31;Receita;Vendas;Recebimento da venda VEN000197;124.59;Conta a Receber;CR000246;2023-08
MOV000277;2023-09-30;Receita;Vendas;Recebimento da venda VEN000197;124.59;Conta a Receber;CR000247;2023-08
MOV000278;2023-09-03;Receita;Vendas;Recebimento da venda VEN000198;498.36;Conta a Receber;CR000248;2023-08
MOV000279;2023-09-08;Receita;Vendas;Recebimento da venda VEN000199;124.59;Conta a Receber;CR000249;2023-08
MOV000280;2023-10-06;Receita;Vendas;Recebimento da venda VEN000199;124.59;Conta a Receber;CR000250;2023-08
MOV000281;2023-09-07;Receita;Vendas;Recebimento da venda VEN000200;498.36;Conta a Receber;CR000251;2023-08
MOV000282;2023-09-04;Receita;Vendas;Recebimento da venda VEN000201;747.54;Conta a Receber;CR000252;2023-08
MOV000283;2023-08-06;Receita;Vendas;Recebimento da venda VEN000202;249.18;Conta a Receber;CR000253;2023-08
MOV000284;2023-08-20;Receita;Vendas;Recebimento da venda VEN000203;249.18;Conta a Receber;CR000254;2023-08
MOV000285;2023-09-21;Receita;Vendas;Recebimento da venda VEN000204;144.21;Conta a Receber;CR000255;2023-08
MOV000286;2023-08-13;Receita;Vendas;Recebimento da venda VEN000205;274.0;Conta a Receber;CR000256;2023-08
MOV000287;2023-08-31;Receita;Vendas;Recebimento da venda VEN000206;72.11;Conta a Receber;CR000257;2023-08
MOV000288;2023-09-30;Receita;Vendas;Recebimento da venda VEN000206;72.1;Conta a Receber;CR000258;2023-08
MOV000289;2023-08-23;Receita;Vendas;Recebimento da venda VEN000207;288.42;Conta a Receber;CR000259;2023-08
MOV000290;2023-08-28;Receita;Vendas;Recebimento da venda VEN000208;432.63;Conta a Receber;CR000260;2023-08
MOV000291;2023-08-02;Receita;Vendas;Recebimento da venda VEN000209;360.72;Conta a Receber;CR000261;2023-08
MOV000292;2023-09-08;Receita;Vendas;Recebimento da venda VEN000210;379.7;Conta a Receber;CR000262;2023-08
MOV000293;2023-08-19;Receita;Vendas;Recebimento da venda VEN000211;189.85;Conta a Receber;CR000263;2023-08
MOV000294;2023-09-11;Receita;Vendas;Recebimento da venda VEN000212;180.36;Conta a Receber;CR000264;2023-08
MOV000295;2023-09-24;Receita;Vendas;Recebimento da venda VEN000213;180.36;Conta a Receber;CR000265;2023-08
MOV000296;2023-08-31;Receita;Vendas;Recebimento da venda VEN000214;360.72;Conta a Receber;CR000266;2023-08
MOV000297;2023-08-04;Receita;Vendas;Recebimento da venda VEN000215;259.68;Conta a Receber;CR000267;2023-08
MOV000298;2023-08-07;Receita;Vendas;Recebimento da venda VEN000216;129.84;Conta a Receber;CR000268;2023-08
MOV000299;2023-09-23;Receita;Vendas;Recebimento da venda VEN000217;123.35;Conta a Receber;CR000269;2023-08
MOV000300;2023-09-10;Receita;Vendas;Recebimento da venda VEN000218;129.84;Conta a Receber;CR000270;2023-08
MOV000301;2023-08-24;Receita;Vendas;Recebimento da venda VEN000219;259.68;Conta a Receber;CR000271;2023-08
MOV000302;2023-09-16;Receita;Vendas;Recebimento da venda VEN000220;259.68;Conta a Receber;CR000272;2023-08
MOV000303;2023-08-23;Receita;Vendas;Recebimento da venda VEN000221;129.84;Conta a Receber;CR000273;2023-08
MOV000304;2023-08-28;Receita;Vendas;Recebimento da venda VEN000222;129.84;Conta a Receber;CR000274;2023-08
MOV000305;2023-08-05;Receita;Vendas;Recebimento da venda VEN000223;389.52;Conta a Receber;CR000275;2023-08
MOV000306;2023-09-14;Receita;Vendas;Recebimento da venda VEN000224;129.84;Conta a Receber;CR000276;2023-08
MOV000307;2023-10-14;Receita;Vendas;Recebimento da venda VEN000224;129.84;Conta a Receber;CR000277;2023-08
MOV000308;2023-09-02;Receita;Vendas;Recebimento da venda VEN000225;259.68;Conta a Receber;CR000278;2023-08
MOV000309;2023-09-09;Receita;Vendas;Recebimento da venda VEN000226;43.28;Conta a Receber;CR000279;2023-08
MOV000310;2023-10-08;Receita;Vendas;Recebimento da venda VEN000226;43.28;Conta a Receber;CR000280;2023-08
MOV000311;2023-11-06;Receita;Vendas;Recebimento da venda VEN000226;43.28;Conta a Receber;CR000281;2023-08
MOV000312;2023-09-27;Receita;Vendas;Recebimento da venda VEN000227;267.23;Conta a Receber;CR000282;2023-08
MOV000313;2023-10-26;Receita;Vendas;Recebimento da venda VEN000227;267.23;Conta a Receber;CR000283;2023-08
MOV000314;2023-11-24;Receita;Vendas;Recebimento da venda VEN000227;267.23;Conta a Receber;CR000284;2023-08
MOV000315;2023-09-30;Receita;Vendas;Recebimento da venda VEN000228;210.97;Conta a Receber;CR000285;2023-08
MOV000316;2023-09-24;Receita;Vendas;Recebimento da venda VEN000229;140.65;Conta a Receber;CR000286;2023-08
MOV000317;2023-10-26;Receita;Vendas;Recebimento da venda VEN000229;140.65;Conta a Receber;CR000287;2023-08
MOV000318;2023-11-23;Receita;Vendas;Recebimento da venda VEN000229;140.64;Conta a Receber;CR000288;2023-08
MOV000319;2023-09-20;Receita;Vendas;Recebimento da venda VEN000230;105.48;Conta a Receber;CR000289;2023-08
MOV000320;2023-10-21;Receita;Vendas;Recebimento da venda VEN000230;105.49;Conta a Receber;CR000290;2023-08
MOV000321;2023-09-07;Receita;Vendas;Recebimento da venda VEN000231;421.94;Conta a Receber;CR000291;2023-08
MOV000322;2023-09-23;Receita;Vendas;Recebimento da venda VEN000232;210.97;Conta a Receber;CR000292;2023-08
MOV000323;2023-09-11;Receita;Vendas;Recebimento da venda VEN000233;70.32;Conta a Receber;CR000293;2023-08
MOV000324;2023-10-13;Receita;Vendas;Recebimento da venda VEN000233;70.32;Conta a Receber;CR000294;2023-08
MOV000325;2023-11-10;Receita;Vendas;Recebimento da venda VEN000233;70.33;Conta a Receber;CR000295;2023-08
MOV000326;2023-09-20;Receita;Vendas;Recebimento da venda VEN000234;200.42;Conta a Receber;CR000296;2023-08
MOV000327;2023-09-02;Receita;Vendas;Recebimento da venda VEN000235;210.97;Conta a Receber;CR000297;2023-08
MOV000328;2023-09-17;Receita;Vendas;Recebimento da venda VEN000236;105.48;Conta a Receber;CR000298;2023-08
MOV000329;2023-10-15;Receita;Vendas;Recebimento da venda VEN000236;105.49;Conta a Receber;CR000299;2023-08
MOV000330;2023-09-17;Receita;Vendas;Recebimento da venda VEN000237;105.48;Conta a Receber;CR000300;2023-08
MOV000331;2023-10-16;Receita;Vendas;Recebimento da venda VEN000237;105.49;Conta a Receber;CR000301;2023-08
MOV000332;2023-09-18;Receita;Vendas;Recebimento da venda VEN000238;105.48;Conta a Receber;CR000302;2023-08
MOV000333;2023-10-20;Receita;Vendas;Recebimento da venda VEN000238;105.49;Conta a Receber;CR000303;2023-08
MOV000334;2023-08-30;Receita;Vendas;Recebimento da venda VEN000239;210.97;Conta a Receber;CR000304;2023-08
MOV000335;2023-08-22;Receita;Vendas;Recebimento da venda VEN000240;324.02;Conta a Receber;CR000305;2023-08
MOV000336;2023-09-22;Receita;Vendas;Recebimento da venda VEN000241;162.01;Conta a Receber;CR000306;2023-08
MOV000337;2023-09-21;Receita;Vendas;Recebimento da venda VEN000242;54.0;Conta a Receber;CR000307;2023-08
MOV000338;2023-10-21;Receita;Vendas;Recebimento da venda VEN000242;54.0;Conta a Receber;CR000308;2023-08
MOV000339;2023-11-20;Receita;Vendas;Recebimento da venda VEN000242;54.01;Conta a Receber;CR000309;2023-08
MOV000340;2023-08-10;Receita;Vendas;Recebimento da venda VEN000243;153.91;Conta a Receber;CR000310;2023-08
MOV000341;2023-09-21;Receita;Vendas;Recebimento da venda VEN000244;162.01;Conta a Receber;CR000311;2023-08
MOV000342;2023-09-27;Receita;Vendas;Recebimento da venda VEN000245;162.01;Conta a Receber;CR000312;2023-08
MOV000343;2023-08-28;Receita;Vendas;Recebimento da venda VEN000246;324.02;Conta a Receber;CR000313;2023-08
MOV000344;2023-08-03;Receita;Vendas;Recebimento da venda VEN000247;162.01;Conta a Receber;CR000314;2023-08
MOV000345;2023-08-18;Receita;Vendas;Recebimento da venda VEN000248;324.02;Conta a Receber;CR000315;2023-08
MOV000346;2023-09-27;Receita;Vendas;Recebimento da venda VEN000249;162.01;Conta a Receber;CR000316;2023-08
MOV000347;2023-08-29;Receita;Vendas;Recebimento da venda VEN000250;162.01;Conta a Receber;CR000317;2023-08
MOV000348;2023-08-26;Receita;Vendas;Recebimento da venda VEN000251;463.98;Conta a Receber;CR000318;2023-08
MOV000349;2023-08-24;Receita;Vendas;Recebimento da venda VEN000252;244.2;Conta a Receber;CR000319;2023-08
MOV000350;2023-08-22;Receita;Vendas;Recebimento da venda VEN000253;122.1;Conta a Receber;CR000320;2023-08
MOV000351;2023-09-14;Receita;Vendas;Recebimento da venda VEN000254;244.2;Conta a Receber;CR000321;2023-08
MOV000352;2023-08-21;Receita;Vendas;Recebimento da venda VEN000255;366.3;Conta a Receber;CR000322;2023-08
MOV000353;2023-08-07;Receita;Vendas;Recebimento da venda VEN000256;244.2;Conta a Receber;CR000323;2023-08
MOV000354;2023-09-21;Receita;Vendas;Recebimento da venda VEN000257;244.2;Conta a Receber;CR000324;2023-08
MOV000355;2023-08-11;Receita;Vendas;Recebimento da venda VEN000258;308.4;Conta a Receber;CR000325;2023-08
MOV000356;2023-08-29;Receita;Vendas;Recebimento da venda VEN000259;154.2;Conta a Receber;CR000326;2023-08
MOV000357;2023-08-29;Receita;Vendas;Recebimento da venda VEN000260;308.4;Conta a Receber;CR000327;2023-08
MOV000358;2023-08-29;Receita;Vendas;Recebimento da venda VEN000261;154.2;Conta a Receber;CR000328;2023-08
MOV000359;2023-08-31;Receita;Vendas;Recebimento da venda VEN000262;154.2;Conta a Receber;CR000329;2023-08
MOV000360;2023-09-08;Receita;Vendas;Recebimento da venda VEN000263;154.2;Conta a Receber;CR000330;2023-08
MOV000361;2023-09-20;Receita;Vendas;Recebimento da venda VEN000264;308.4;Conta a Receber;CR000331;2023-08
MOV000362;2023-09-09;Receita;Vendas;Recebimento da venda VEN000265;154.2;Conta a Receber;CR000332;2023-08
MOV000363;2023-08-07;Receita;Vendas;Recebimento da venda VEN000266;462.6;Conta a Receber;CR000333;2023-08
MOV000364;2023-09-09;Receita;Vendas;Recebimento da venda VEN000267;154.2;Conta a Receber;CR000334;2023-08
MOV000365;2023-09-17;Receita;Vendas;Recebimento da venda VEN000268;48.83;Conta a Receber;CR000335;2023-08
MOV000366;2023-10-17;Receita;Vendas;Recebimento da venda VEN000268;48.83;Conta a Receber;CR000336;2023-08
MOV000367;2023-11-17;Receita;Vendas;Recebimento da venda VEN000268;48.83;Conta a Receber;CR000337;2023-08
MOV000368;2023-09-25;Receita;Vendas;Recebimento da venda VEN000269;233.78;Conta a Receber;CR000338;2023-08
MOV000369;2023-08-31;Receita;Vendas;Recebimento da venda VEN000270;233.78;Conta a Receber;CR000339;2023-08
MOV000370;2023-09-20;Receita;Vendas;Recebimento da venda VEN000271;116.89;Conta a Receber;CR000340;2023-08
MOV000371;2023-10-18;Receita;Vendas;Recebimento da venda VEN000271;116.89;Conta a Receber;CR000341;2023-08
MOV000372;2023-09-25;Receita;Vendas;Recebimento da venda VEN000272;222.09;Conta a Receber;CR000342;2023-08
MOV000373;2023-10-25;Receita;Vendas;Recebimento da venda VEN000272;222.09;Conta a Receber;CR000343;2023-08
MOV000374;2023-08-30;Receita;Vendas;Recebimento da venda VEN000273;233.78;Conta a Receber;CR000344;2023-08
MOV000375;2023-08-27;Receita;Vendas;Recebimento da venda VEN000274;222.09;Conta a Receber;CR000345;2023-08
MOV000376;2023-08-18;Receita;Vendas;Recebimento da venda VEN000275;233.78;Conta a Receber;CR000346;2023-08
MOV000377;2023-08-29;Receita;Vendas;Recebimento da venda VEN000276;222.09;Conta a Receber;CR000347;2023-08
MOV000378;2023-08-22;Receita;Vendas;Recebimento da venda VEN000277;233.78;Conta a Receber;CR000348;2023-08
MOV000379;2023-08-17;Receita;Vendas;Recebimento da venda VEN000278;233.78;Conta a Receber;CR000349;2023-08
MOV000380;2023-09-28;Receita;Vendas;Recebimento da venda VEN000279;233.78;Conta a Receber;CR000350;2023-08
MOV000381;2023-09-09;Receita;Vendas;Recebimento da venda VEN000280;467.56;Conta a Receber;CR000351;2023-08
MOV000382;2023-09-15;Receita;Vendas;Recebimento da venda VEN000281;233.78;Conta a Receber;CR000352;2023-08
MOV000383;2023-09-25;Receita;Vendas;Recebimento da venda VEN000282;239.77;Conta a Receber;CR000353;2023-08
MOV000384;2023-08-24;Receita;Vendas;Recebimento da venda VEN000283;757.17;Conta a Receber;CR000354;2023-08
MOV000385;2023-08-20;Receita;Vendas;Recebimento da venda VEN000284;504.78;Conta a Receber;CR000355;2023-08
MOV000386;2023-08-01;Receita;Vendas;Recebimento da venda VEN000285;757.17;Conta a Receber;CR000356;2023-08
MOV000387;2023-09-07;Receita;Vendas;Recebimento da venda VEN000286;757.17;Conta a Receber;CR000357;2023-08
MOV000388;2023-08-22;Receita;Vendas;Recebimento da venda VEN000287;959.08;Conta a Receber;CR000358;2023-08
MOV000389;2023-10-02;Receita;Vendas;Recebimento da venda VEN000288;111.72;Conta a Receber;CR000359;2023-08
MOV000390;2023-09-16;Receita;Vendas;Recebimento da venda VEN000289;111.72;Conta a Receber;CR000360;2023-08
MOV000391;2023-10-15;Receita;Vendas;Recebimento da venda VEN000289;111.72;Conta a Receber;CR000361;2023-08
MOV000392;2023-08-26;Receita;Vendas;Recebimento da venda VEN000290;111.72;Conta a Receber;CR000362;2023-08
MOV000393;2023-09-12;Receita;Vendas;Recebimento da venda VEN000291;37.24;Conta a Receber;CR000363;2023-08
MOV000394;2023-10-12;Receita;Vendas;Recebimento da venda VEN000291;37.24;Conta a Receber;CR000364;2023-08
MOV000395;2023-11-10;Receita;Vendas;Recebimento da venda VEN000291;37.24;Conta a Receber;CR000365;2023-08
MOV000396;2023-08-06;Receita;Vendas;Recebimento da venda VEN000292;111.72;Conta a Receber;CR000366;2023-08
MOV000397;2023-08-28;Receita;Vendas;Recebimento da venda VEN000293;111.72;Conta a Receber;CR000367;2023-08
MOV000398;2023-09-16;Receita;Vendas;Recebimento da venda VEN000294;111.72;Conta a Receber;CR000368;2023-08
MOV000399;2023-08-12;Receita;Vendas;Recebimento da venda VEN000295;768.0;Conta a Receber;CR000369;2023-08
MOV000400;2023-09-05;Receita;Vendas;Recebimento da venda VEN000296;96.0;Conta a Receber;CR000370;2023-08
MOV000401;2023-10-06;Receita;Vendas;Recebimento da venda VEN000296;96.0;Conta a Receber;CR000371;2023-08
MOV000402;2023-09-24;Receita;Vendas;Recebimento da venda VEN000297;231.64;Conta a Receber;CR000372;2023-08
MOV000403;2023-08-12;Receita;Vendas;Recebimento da venda VEN000298;115.82;Conta a Receber;CR000373;2023-08
MOV000404;2023-08-08;Receita;Vendas;Recebimento da venda VEN000299;231.64;Conta a Receber;CR000374;2023-08
MOV000405;2023-08-19;Receita;Vendas;Recebimento da venda VEN000300;115.82;Conta a Receber;CR000375;2023-08
MOV000406;2023-09-23;Receita;Vendas;Recebimento da venda VEN000301;115.82;Conta a Receber;CR000376;2023-08
MOV000407;2023-08-02;Receita;Vendas;Recebimento da venda VEN000302;115.82;Conta a Receber;CR000377;2023-08
MOV000408;2023-08-04;Receita;Vendas;Recebimento da venda VEN000303;347.46;Conta a Receber;CR000378;2023-08
MOV000409;2023-09-12;Receita;Vendas;Recebimento da venda VEN000304;57.91;Conta a Receber;CR000379;2023-08
MOV000410;2023-10-13;Receita;Vendas;Recebimento da venda VEN000304;57.91;Conta a Receber;CR000380;2023-08
MOV000411;2023-08-09;Receita;Vendas;Recebimento da venda VEN000305;115.82;Conta a Receber;CR000381;2023-08
MOV000412;2023-09-17;Receita;Vendas;Recebimento da venda VEN000306;115.82;Conta a Receber;CR000382;2023-08
MOV000413;2023-08-13;Receita;Vendas;Recebimento da venda VEN000307;115.82;Conta a Receber;CR000383;2023-08
MOV000414;2023-09-19;Receita;Vendas;Recebimento da venda VEN000308;115.82;Conta a Receber;CR000384;2023-08
MOV000415;2023-09-06;Receita;Vendas;Recebimento da venda VEN000309;147.86;Conta a Receber;CR000385;2023-08
MOV000416;2023-09-10;Receita;Vendas;Recebimento da venda VEN000310;147.86;Conta a Receber;CR000386;2023-08
MOV000417;2023-10-12;Receita;Vendas;Recebimento da venda VEN000310;147.86;Conta a Receber;CR000387;2023-08
MOV000418;2023-09-13;Receita;Vendas;Recebimento da venda VEN000311;311.28;Conta a Receber;CR000388;2023-08
MOV000419;2023-08-15;Receita;Vendas;Recebimento da venda VEN000312;295.72;Conta a Receber;CR000389;2023-08
MOV000420;2023-08-12;Receita;Vendas;Recebimento da venda VEN000313;466.92;Conta a Receber;CR000390;2023-08
