id_venda;data_venda;cliente_id;produto_id;canal_venda;quantidade;preco_unitario;valor_bruto;desconto_percentual;valor_desconto;valor_liquido;custo_total;lucro_bruto;margem_percentual;status;competencia
VEN000189;2023-08-24;CLI053;PROD021;E-commerce;2;160.19;320.38;0.0;0.0;320.38;136.68;183.7;57.3;Concluída;2023-08
VEN000190;2023-08-01;CLI058;PROD021;E-commerce;1;160.19;160.19;0.0;0.0;160.19;68.34;91.85;57.3;Concluída;2023-08
VEN000191;2023-08-12;CLI006;PROD021;Loja Física;1;160.19;160.19;0.0;0.0;160.19;68.34;91.85;57.3;Concluída;2023-08
VEN000192;2023-08-08;CLI065;PROD021;E-commerce;2;160.19;320.38;0.0;0.0;320.38;136.68;183.7;57.3;Concluída;2023-08
VEN000193;2023-08-09;CLI106;PROD021;E-commerce;2;160.19;320.38;0.0;0.0;320.38;136.68;183.7;57.3;Concluída;2023-08
VEN000194;2023-08-30;CLI095;PROD021;Loja Física;1;160.19;160.19;0.0;0.0;160.19;68.34;91.85;57.3;Concluída;2023-08
VEN000195;2023-08-25;CLI050;PROD022;E-commerce;3;249.18;747.54;0.0;0.0;747.54;394.32;353.22;47.3;Concluída;2023-08
VEN000196;2023-08-18;CLI046;PROD022;E-commerce;2;249.18;498.36;0.0;0.0;498.36;262.88;235.48;47.3;Concluída;2023-08
VEN000197;2023-08-01;CLI115;PROD022;E-commerce;1;249.18;249.18;0.0;0.0;249.18;131.44;117.74;47.3;Concluída;2023-08
VEN000198;2023-08-03;CLI005;PROD022;E-commerce;2;249.18;498.36;0.0;0.0;498.36;262.88;235.48;47.3;Concluída;2023-08
VEN000199;2023-08-07;CLI008;PROD022;Loja Física;1;249.18;249.18;0.0;0.0;249.18;131.44;117.74;47.3;Concluída;2023-08
VEN000200;2023-08-08;CLI026;PROD022;Loja Física;2;249.18;498.36;0.0;0.0;498.36;262.88;235.48;47.3;Concluída;2023-08
VEN000201;2023-08-05;CLI001;PROD022;Loja Física;3;249.18;747.54;0.0;0.0;747.54;394.32;353.22;47.3;Concluída;2023-08
VEN000202;2023-08-06;CLI069;PROD022;E-commerce;1;249.18;249.18;0.0;0.0;249.18;131.44;117.74;47.3;Concluída;2023-08
VEN000203;2023-08-19;CLI082;PROD022;E-commerce;1;249.18;249.18;0.0;0.0;249.18;131.44;117.74;47.3;Concluída;2023-08
VEN000204;2023-08-22;CLI010;PROD023;E-commerce;1;144.21;144.21;0.0;0.0;144.21;63.01;81.2;56.3;Concluída;2023-08
VEN000205;2023-08-13;CLI021;PROD023;Loja Física;2;144.21;288.42;5.0;14.42;274.0;126.02;147.98;54.0;Concluída;2023-08
VEN000206;2023-08-01;CLI107;PROD023;E-commerce;1;144.21;144.21;0.0;0.0;144.21;63.01;81.2;56.3;Concluída;2023-08
VEN000207;2023-08-23;CLI051;PROD023;WhatsApp;2;144.21;288.42;0.0;0.0;288.42;126.02;162.4;56.3;Concluída;2023-08
VEN000208;2023-08-28;CLI076;PROD023;Loja Física;3;144.21;432.63;0.0;0.0;432.63;189.03;243.6;56.3;Concluída;2023-08
VEN000209;2023-08-02;CLI076;PROD024;Loja Física;2;189.85;379.7;5.0;18.98;360.72;160.82;199.9;55.4;Concluída;2023-08
VEN000210;2023-08-09;CLI117;PROD024;WhatsApp;2;189.85;379.7;0.0;0.0;379.7;160.82;218.88;57.6;Concluída;2023-08
VEN000211;2023-08-19;CLI051;PROD024;WhatsApp;1;189.85;189.85;0.0;0.0;189.85;80.41;109.44;57.6;Concluída;2023-08
VEN000212;2023-08-10;CLI014;PROD024;Loja Física;1;189.85;189.85;5.0;9.49;180.36;80.41;99.95;55.4;Concluída;2023-08
VEN000213;2023-08-24;CLI076;PROD024;E-commerce;1;189.85;189.85;5.0;9.49;180.36;80.41;99.95;55.4;Concluída;2023-08
VEN000214;2023-08-01;CLI045;PROD024;Loja Física;2;189.85;379.7;5.0;18.98;360.72;160.82;199.9;55.4;Concluída;2023-08
VEN000215;2023-08-02;CLI119;PROD025;Loja Física;2;129.84;259.68;0.0;0.0;259.68;130.52;129.16;49.7;Concluída;2023-08
VEN000216;2023-08-05;CLI113;PROD025;WhatsApp;1;129.84;129.84;0.0;0.0;129.84;65.26;64.58;49.7;Concluída;2023-08
VEN000217;2023-08-22;CLI014;PROD025;WhatsApp;1;129.84;129.84;5.0;6.49;123.35;65.26;58.09;47.1;Concluída;2023-08
VEN000218;2023-08-11;CLI073;PROD025;Loja Física;1;129.84;129.84;0.0;0.0;129.84;65.26;64.58;49.7;Concluída;2023-08
VEN000219;2023-08-23;CLI052;PROD025;Loja Física;2;129.84;259.68;0.0;0.0;259.68;130.52;129.16;49.7;Concluída;2023-08
VEN000220;2023-08-17;CLI110;PROD025;E-commerce;2;129.84;259.68;0.0;0.0;259.68;130.52;129.16;49.7;Concluída;2023-08
VEN000221;2023-08-22;CLI061;PROD025;Loja Física;1;129.84;129.84;0.0;0.0;129.84;65.26;64.58;49.7;Concluída;2023-08
VEN000222;2023-08-28;CLI055;PROD025;E-commerce;1;129.84;129.84;0.0;0.0;129.84;65.26;64.58;49.7;Concluída;2023-08
VEN000223;2023-08-04;CLI010;PROD025;Loja Física;3;129.84;389.52;0.0;0.0;389.52;195.78;193.74;49.7;Concluída;2023-08
VEN000224;2023-08-15;CLI010;PROD025;Loja Física;2;129.84;259.68;0.0;0.0;259.68;130.52;129.16;49.7;Concluída;2023-08
VEN000225;2023-08-31;CLI028;PROD025;WhatsApp;2;129.84;259.68;0.0;0.0;259.68;130.52;129.16;49.7;Concluída;2023-08
VEN000226;2023-08-08;CLI021;PROD025;E-commerce;1;129.84;129.84;0.0;0.0;129.84;65.26;64.58;49.7;Concluída;2023-08
VEN000227;2023-08-26;CLI026;PROD026;E-commerce;4;210.97;843.88;5.0;42.19;801.69;346.52;455.17;56.8;Concluída;2023-08
VEN000228;2023-08-29;CLI106;PROD026;E-commerce;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000229;2023-08-25;CLI036;PROD026;E-commerce;2;210.97;421.94;0.0;0.0;421.94;173.26;248.68;58.9;Concluída;2023-08
VEN000230;2023-08-21;CLI039;PROD026;Loja Física;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000231;2023-08-08;CLI053;PROD026;WhatsApp;2;210.97;421.94;0.0;0.0;421.94;173.26;248.68;58.9;Concluída;2023-08
VEN000232;2023-08-24;CLI006;PROD026;WhatsApp;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000233;2023-08-12;CLI022;PROD026;Loja Física;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000234;2023-08-21;CLI040;PROD026;WhatsApp;1;210.97;210.97;5.0;10.55;200.42;86.63;113.79;56.8;Concluída;2023-08
VEN000235;2023-08-03;CLI019;PROD026;E-commerce;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000236;2023-08-16;CLI041;PROD026;E-commerce;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000237;2023-08-17;CLI026;PROD026;Loja Física;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000238;2023-08-19;CLI066;PROD026;Loja Física;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000239;2023-08-30;CLI096;PROD026;Loja Física;1;210.97;210.97;0.0;0.0;210.97;86.63;124.34;58.9;Concluída;2023-08
VEN000240;2023-08-21;CLI097;PROD027;WhatsApp;2;162.01;324.02;0.0;0.0;324.02;128.16;195.86;60.4;Concluída;2023-08
VEN000241;2023-08-23;CLI040;PROD027;Loja Física;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000242;2023-08-22;CLI065;PROD027;WhatsApp;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000243;2023-08-10;CLI105;PROD027;E-commerce;1;162.01;162.01;5.0;8.1;153.91;64.08;89.83;58.4;Concluída;2023-08
VEN000244;2023-08-20;CLI001;PROD027;Loja Física;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000245;2023-08-27;CLI120;PROD027;E-commerce;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000246;2023-08-26;CLI050;PROD027;Loja Física;2;162.01;324.02;0.0;0.0;324.02;128.16;195.86;60.4;Concluída;2023-08
VEN000247;2023-08-03;CLI027;PROD027;WhatsApp;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000248;2023-08-16;CLI117;PROD027;Loja Física;2;162.01;324.02;0.0;0.0;324.02;128.16;195.86;60.4;Concluída;2023-08
VEN000249;2023-08-27;CLI053;PROD027;E-commerce;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000250;2023-08-27;CLI113;PROD027;E-commerce;1;162.01;162.01;0.0;0.0;162.01;64.08;97.93;60.4;Concluída;2023-08
VEN000251;2023-08-26;CLI077;PROD028;Loja Física;4;122.1;488.4;5.0;24.42;463.98;218.72;245.26;52.9;Concluída;2023-08
VEN000252;2023-08-24;CLI113;PROD028;Loja Física;2;122.1;244.2;0.0;0.0;244.2;109.36;134.84;55.2;Concluída;2023-08
VEN000253;2023-08-20;CLI095;PROD028;WhatsApp;1;122.1;122.1;0.0;0.0;122.1;54.68;67.42;55.2;Concluída;2023-08
VEN000254;2023-08-14;CLI074;PROD028;WhatsApp;2;122.1;244.2;0.0;0.0;244.2;109.36;134.84;55.2;Concluída;2023-08
VEN000255;2023-08-19;CLI118;PROD028;E-commerce;3;122.1;366.3;0.0;0.0;366.3;164.04;202.26;55.2;Concluída;2023-08
VEN000256;2023-08-06;CLI006;PROD028;E-commerce;2;122.1;244.2;0.0;0.0;244.2;109.36;134.84;55.2;Concluída;2023-08
VEN000257;2023-08-20;CLI005;PROD028;Loja Física;2;122.1;244.2;0.0;0.0;244.2;109.36;134.84;55.2;Concluída;2023-08
VEN000258;2023-08-11;CLI076;PROD029;Loja Física;2;154.2;308.4;0.0;0.0;308.4;139.44;168.96;54.8;Concluída;2023-08
VEN000259;2023-08-29;CLI029;PROD029;Loja Física;1;154.2;154.2;0.0;0.0;154.2;69.72;84.48;54.8;Concluída;2023-08
VEN000260;2023-08-29;CLI081;PROD029;WhatsApp;2;154.2;308.4;0.0;0.0;308.4;139.44;168.96;54.8;Concluída;2023-08
VEN000261;2023-08-27;CLI003;PROD029;E-commerce;1;154.2;154.2;0.0;0.0;154.2;69.72;84.48;54.8;Concluída;2023-08
VEN000262;2023-08-31;CLI055;PROD029;Loja Física;1;154.2;154.2;0.0;0.0;154.2;69.72;84.48;54.8;Concluída;2023-08
VEN000263;2023-08-09;CLI087;PROD029;E-commerce;1;154.2;154.2;0.0;0.0;154.2;69.72;84.48;54.8;Concluída;2023-08
VEN000264;2023-08-21;CLI039;PROD029;E-commerce;2;154.2;308.4;0.0;0.0;308.4;139.44;168.96;54.8;Concluída;2023-08
VEN000265;2023-08-10;CLI075;PROD029;E-commerce;1;154.2;154.2;0.0;0.0;154.2;69.72;84.48;54.8;Concluída;2023-08
VEN000266;2023-08-07;CLI103;PROD029;Loja Física;3;154.2;462.6;0.0;0.0;462.6;209.16;253.44;54.8;Concluída;2023-08
VEN000267;2023-08-09;CLI117;PROD029;Loja Física;1;154.2;154.2;0.0;0.0;154.2;69.72;84.48;54.8;Concluída;2023-08
VEN000268;2023-08-18;CLI030;PROD029;E-commerce;1;154.2;154.2;5.0;7.71;146.49;69.72;76.77;52.4;Concluída;2023-08
VEN000269;2023-08-25;CLI028;PROD030;Loja Física;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000270;2023-08-01;CLI040;PROD030;Loja Física;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000271;2023-08-19;CLI087;PROD030;E-commerce;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000272;2023-08-26;CLI049;PROD030;Loja Física;2;233.78;467.56;5.0;23.38;444.18;217.56;226.62;51.0;Concluída;2023-08
VEN000273;2023-08-28;CLI078;PROD030;E-commerce;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000274;2023-08-26;CLI015;PROD030;Loja Física;1;233.78;233.78;5.0;11.69;222.09;108.78;113.31;51.0;Concluída;2023-08
VEN000275;2023-08-18;CLI024;PROD030;E-commerce;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000276;2023-08-29;CLI106;PROD030;E-commerce;1;233.78;233.78;5.0;11.69;222.09;108.78;113.31;51.0;Concluída;2023-08
VEN000277;2023-08-22;CLI089;PROD030;Loja Física;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000278;2023-08-17;CLI059;PROD030;Loja Física;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000279;2023-08-27;CLI109;PROD030;E-commerce;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000280;2023-08-10;CLI045;PROD030;Loja Física;2;233.78;467.56;0.0;0.0;467.56;217.56;250.0;53.5;Concluída;2023-08
VEN000281;2023-08-16;CLI019;PROD030;Loja Física;1;233.78;233.78;0.0;0.0;233.78;108.78;125.0;53.5;Concluída;2023-08
VEN000282;2023-08-25;CLI041;PROD031;E-commerce;1;252.39;252.39;5.0;12.62;239.77;116.21;123.56;51.5;Concluída;2023-08
VEN000283;2023-08-23;CLI026;PROD031;E-commerce;3;252.39;757.17;0.0;0.0;757.17;348.63;408.54;54.0;Concluída;2023-08
VEN000284;2023-08-19;CLI077;PROD031;Loja Física;2;252.39;504.78;0.0;0.0;504.78;232.42;272.36;54.0;Concluída;2023-08
VEN000285;2023-08-01;CLI045;PROD031;E-commerce;3;252.39;757.17;0.0;0.0;757.17;348.63;408.54;54.0;Concluída;2023-08
VEN000286;2023-08-07;CLI096;PROD031;E-commerce;3;252.39;757.17;0.0;0.0;757.17;348.63;408.54;54.0;Concluída;2023-08
VEN000287;2023-08-20;CLI039;PROD031;Loja Física;4;252.39;1009.56;5.0;50.48;959.08;464.84;494.24;51.5;Concluída;2023-08
VEN000288;2023-08-31;CLI043;PROD032;Loja Física;1;111.72;111.72;0.0;0.0;111.72;48.54;63.18;56.6;Concluída;2023-08
VEN000289;2023-08-15;CLI005;PROD032;Loja Física;2;111.72;223.44;0.0;0.0;223.44;97.08;126.36;56.6;Concluída;2023-08
VEN000290;2023-08-26;CLI089;PROD032;E-commerce;1;111.72;111.72;0.0;0.0;111.72;48.54;63.18;56.6;Concluída;2023-08
VEN000291;2023-08-11;CLI011;PROD032;Loja Física;1;111.72;111.72;0.0;0.0;111.72;48.54;63.18;56.6;Concluída;2023-08
VEN000292;2023-08-06;CLI014;PROD032;E-commerce;1;111.72;111.72;0.0;0.0;111.72;48.54;63.18;56.6;Concluída;2023-08
VEN000293;2023-08-26;CLI055;PROD032;Loja Física;1;111.72;111.72;0.0;0.0;111.72;48.54;63.18;56.6;Concluída;2023-08
VEN000294;2023-08-16;CLI072;PROD032;Loja Física;1;111.72;111.72;0.0;0.0;111.72;48.54;63.18;56.6;Concluída;2023-08
VEN000295;2023-08-12;CLI026;PROD033;Loja Física;4;192.0;768.0;0.0;0.0;768.0;332.4;435.6;56.7;Concluída;2023-08
VEN000296;2023-08-06;CLI108;PROD033;E-commerce;1;192.0;192.0;0.0;0.0;192.0;83.1;108.9;56.7;Concluída;2023-08
VEN000297;2023-08-24;CLI059;PROD034;Loja Física;2;115.82;231.64;0.0;0.0;231.64;107.74;123.9;53.5;Concluída;2023-08
VEN000298;2023-08-10;CLI054;PROD034;WhatsApp;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000299;2023-08-06;CLI076;PROD034;E-commerce;2;115.82;231.64;0.0;0.0;231.64;107.74;123.9;53.5;Concluída;2023-08
VEN000300;2023-08-17;CLI081;PROD034;E-commerce;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000301;2023-08-24;CLI108;PROD034;E-commerce;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000302;2023-08-02;CLI074;PROD034;Loja Física;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000303;2023-08-03;CLI029;PROD034;E-commerce;3;115.82;347.46;0.0;0.0;347.46;161.61;185.85;53.5;Concluída;2023-08
VEN000304;2023-08-13;CLI094;PROD034;E-commerce;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000305;2023-08-07;CLI078;PROD034;E-commerce;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000306;2023-08-18;CLI096;PROD034;Loja Física;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000307;2023-08-11;CLI076;PROD034;E-commerce;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000308;2023-08-19;CLI105;PROD034;Loja Física;1;115.82;115.82;0.0;0.0;115.82;53.87;61.95;53.5;Concluída;2023-08
VEN000309;2023-08-06;CLI068;PROD035;Loja Física;1;155.64;155.64;5.0;7.78;147.86;72.98;74.88;50.6;Concluída;2023-08
VEN000310;2023-08-11;CLI077;PROD035;E-commerce;2;155.64;311.28;5.0;15.56;295.72;145.96;149.76;50.6;Concluída;2023-08
VEN000311;2023-08-14;CLI093;PROD035;E-commerce;2;155.64;311.28;0.0;0.0;311.28;145.96;165.32;53.1;Concluída;2023-08
VEN000312;2023-08-13;CLI119;PROD035;WhatsApp;2;155.64;311.28;5.0;15.56;295.72;145.96;149.76;50.6;Concluída;2023-08
VEN000313;2023-08-12;CLI068;PROD035;Loja Física;3;155.64;466.92;0.0;0.0;466.92;218.94;247.98;53.1;Concluída;2023-08
VEN000314;2023-08-15;CLI068;PROD035;Loja Física;1;155.64;155.64;0.0;0.0;155.64;72.98;82.66;53.1;Concluída;2023-08
VEN000315;2023-08-14;CLI104;PROD036;E-commerce;1;72.92;72.92;0.0;0.0;72.92;34.27;38.65;53.0;Concluída;2023-08
VEN000316;2023-08-01;CLI082;PROD036;Loja Física;1;72.92;72.92;0.0;0.0;72.92;34.27;38.65;53.0;Concluída;2023-08
VEN000317;2023-08-02;CLI007;PROD036;Loja Física;1;72.92;72.92;0.0;0.0;72.92;34.27;38.65;53.0;Concluída;2023-08
VEN000318;2023-08-07;CLI089;PROD036;Loja Física;2;72.92;145.84;0.0;0.0;145.84;68.54;77.3;53.0;Concluída;2023-08
VEN000319;2023-08-02;CLI023;PROD036;Loja Física;1;72.92;72.92;0.0;0.0;72.92;34.27;38.65;53.0;Concluída;2023-08
VEN000320;2023-08-31;CLI062;PROD036;Loja Física;1;72.92;72.92;0.0;0.0;72.92;34.27;38.65;53.0;Concluída;2023-08
VEN000321;2023-08-21;CLI001;PROD036;Loja Física;3;72.92;218.76;0.0;0.0;218.76;102.81;115.95;53.0;Concluída;2023-08
VEN000322;2023-08-02;CLI001;PROD036;E-commerce;1;72.92;72.92;0.0;0.0;72.92;34.27;38.65;53.0;Concluída;2023-08
VEN000323;2023-08-03;CLI089;PROD037;Loja Física;3;119.65;358.95;0.0;0.0;358.95;141.18;217.77;60.7;Concluída;2023-08
VEN000324;2023-08-29;CLI042;PROD037;E-commerce;2;119.65;239.3;0.0;0.0;239.3;94.12;145.18;60.7;Concluída;2023-08
VEN000325;2023-08-07;CLI113;PROD037;E-commerce;1;119.65;119.65;5.0;5.98;113.67;47.06;66.61;58.6;Concluída;2023-08
VEN000326;2023-08-28;CLI117;PROD037;E-commerce;1;119.65;119.65;0.0;0.0;119.65;47.06;72.59;60.7;Concluída;2023-08
VEN000327;2023-08-04;CLI080;PROD037;Loja Física;2;119.65;239.3;0.0;0.0;239.3;94.12;145.18;60.7;Concluída;2023-08
VEN000328;2023-08-29;CLI069;PROD037;Loja Física;2;119.65;239.3;5.0;11.96;227.34;94.12;133.22;58.6;Concluída;2023-08
VEN000329;2023-08-21;CLI070;PROD037;Loja Física;2;119.65;239.3;0.0;0.0;239.3;94.12;145.18;60.7;Concluída;2023-08
VEN000330;2023-08-31;CLI009;PROD037;E-commerce;3;119.65;358.95;0.0;0.0;358.95;141.18;217.77;60.7;Concluída;2023-08
VEN000331;2023-08-28;CLI109;PROD037;Loja Física;1;119.65;119.65;5.0;5.98;113.67;47.06;66.61;58.6;Concluída;2023-08
VEN000332;2023-08-16;CLI042;PROD038;E-commerce;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000333;2023-08-20;CLI066;PROD038;Loja Física;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000334;2023-08-11;CLI049;PROD038;Loja Física;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000335;2023-08-07;CLI113;PROD038;E-commerce;3;138.95;416.85;0.0;0.0;416.85;201.81;215.04;51.6;Concluída;2023-08
VEN000336;2023-08-24;CLI039;PROD038;E-commerce;2;138.95;277.9;0.0;0.0;277.9;134.54;143.36;51.6;Concluída;2023-08
VEN000337;2023-08-07;CLI107;PROD038;E-commerce;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000338;2023-08-25;CLI033;PROD038;Loja Física;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000339;2023-08-31;CLI064;PROD038;Loja Física;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000340;2023-08-12;CLI095;PROD038;Loja Física;2;138.95;277.9;0.0;0.0;277.9;134.54;143.36;51.6;Concluída;2023-08
VEN000341;2023-08-02;CLI007;PROD038;E-commerce;1;138.95;138.95;0.0;0.0;138.95;67.27;71.68;51.6;Concluída;2023-08
VEN000342;2023-08-17;CLI046;PROD038;Loja Física;2;138.95;277.9;0.0;0.0;277.9;134.54;143.36;51.6;Concluída;2023-08
VEN000343;2023-08-13;CLI029;PROD039;E-commerce;1;234.59;234.59;0.0;0.0;234.59;97.81;136.78;58.3;Concluída;2023-08
VEN000344;2023-08-28;CLI079;PROD039;WhatsApp;4;234.59;938.36;5.0;46.92;891.44;391.24;500.2;56.1;Concluída;2023-08
VEN000345;2023-08-01;CLI082;PROD039;Loja Física;1;234.59;234.59;0.0;0.0;234.59;97.81;136.78;58.3;Concluída;2023-08
VEN000346;2023-08-11;CLI093;PROD039;WhatsApp;2;234.59;469.18;0.0;0.0;469.18;195.62;273.56;58.3;Concluída;2023-08
VEN000347;2023-08-27;CLI116;PROD039;E-commerce;1;234.59;234.59;5.0;11.73;222.86;97.81;125.05;56.1;Concluída;2023-08
VEN000348;2023-08-24;CLI007;PROD040;Loja Física;3;241.73;725.19;0.0;0.0;725.19;326.94;398.25;54.9;Concluída;2023-08
VEN000349;2023-08-16;CLI053;PROD040;E-commerce;1;241.73;241.73;0.0;0.0;241.73;108.98;132.75;54.9;Concluída;2023-08
VEN000350;2023-08-10;CLI018;PROD040;E-commerce;1;241.73;241.73;0.0;0.0;241.73;108.98;132.75;54.9;Concluída;2023-08
VEN000351;2023-08-14;CLI011;PROD040;E-commerce;1;241.73;241.73;0.0;0.0;241.73;108.98;132.75;54.9;Concluída;2023-08
VEN000352;2023-08-07;CLI088;PROD040;E-commerce;1;241.73;241.73;0.0;0.0;241.73;108.98;132.75;54.9;Concluída;2023-08
VEN000353;2023-08-02;CLI010;PROD041;Loja Física;3;153.52;460.56;0.0;0.0;460.56;219.6;240.96;52.3;Concluída;2023-08
VEN000354;2023-08-27;CLI039;PROD041;WhatsApp;2;153.52;307.04;0.0;0.0;307.04;146.4;160.64;52.3;Concluída;2023-08
VEN000355;2023-08-21;CLI054;PROD041;Loja Física;1;153.52;153.52;0.0;0.0;153.52;73.2;80.32;52.3;Concluída;2023-08
VEN000356;2023-08-05;CLI024;PROD041;Loja Física;1;153.52;153.52;0.0;0.0;153.52;73.2;80.32;52.3;Concluída;2023-08
VEN000357;2023-08-15;CLI096;PROD041;Loja Física;1;153.52;153.52;0.0;0.0;153.52;73.2;80.32;52.3;Concluída;2023-08
VEN000358;2023-08-13;CLI106;PROD041;Loja Física;1;153.52;153.52;0.0;0.0;153.52;73.2;80.32;52.3;Concluída;2023-08
VEN000359;2023-08-23;CLI001;PROD041;Loja Física;1;153.52;153.52;0.0;0.0;153.52;73.2;80.32;52.3;Concluída;2023-08
VEN000360;2023-08-14;CLI009;PROD041;Loja Física;1;153.52;153.52;5.0;7.68;145.84;73.2;72.64;49.8;Concluída;2023-08
VEN000361;2023-08-01;CLI059;PROD042;E-commerce;1;150.14;150.14;0.0;0.0;150.14;74.94;75.2;50.1;Concluída;2023-08
VEN000362;2023-08-28;CLI062;PROD042;WhatsApp;1;150.14;150.14;5.0;7.51;142.63;74.94;67.69;47.5;Concluída;2023-08
VEN000363;2023-08-01;CLI058;PROD042;E-commerce;1;150.14;150.14;0.0;0.0;150.14;74.94;75.2;50.1;Concluída;2023-08
VEN000364;2023-08-23;CLI113;PROD042;E-commerce;3;150.14;450.42;0.0;0.0;450.42;224.82;225.6;50.1;Concluída;2023-08
VEN000365;2023-08-02;CLI112;PROD042;Loja Física;2;150.14;300.28;5.0;15.01;285.27;149.88;135.39;47.5;Concluída;2023-08
VEN000366;2023-08-12;CLI015;PROD042;Loja Física;1;150.14;150.14;0.0;0.0;150.14;74.94;75.2;50.1;Concluída;2023-08
VEN000367;2023-08-25;CLI012;PROD042;Loja Física;1;150.14;150.14;0.0;0.0;150.14;74.94;75.2;50.1;Concluída;2023-08
VEN000368;2023-08-25;CLI064;PROD042;Loja Física;1;150.14;150.14;0.0;0.0;150.14;74.94;75.2;50.1;Concluída;2023-08
VEN000369;2023-08-16;CLI009;PROD043;E-commerce;2;182.91;365.82;0.0;0.0;365.82;167.22;198.6;54.3;Concluída;2023-08
VEN000370;2023-08-24;CLI048;PROD043;WhatsApp;1;182.91;182.91;5.0;9.15;173.76;83.61;90.15;51.9;Concluída;2023-08
VEN000371;2023-08-01;CLI005;PROD043;E-commerce;2;182.91;365.82;0.0;0.0;365.82;167.22;198.6;54.3;Concluída;2023-08
VEN000372;2023-08-05;CLI001;PROD043;E-commerce;1;182.91;182.91;0.0;0.0;182.91;83.61;99.3;54.3;Concluída;2023-08
VEN000373;2023-08-17;CLI090;PROD043;E-commerce;2;182.91;365.82;0.0;0.0;365.82;167.22;198.6;54.3;Concluída;2023-08
VEN000374;2023-08-13;CLI116;PROD043;WhatsApp;2;182.91;365.82;0.0;0.0;365.82;167.22;198.6;54.3;Concluída;2023-08
VEN000375;2023-08-15;CLI052;PROD043;WhatsApp;1;182.91;182.91;0.0;0.0;182.91;83.61;99.3;54.3;Concluída;2023-08
VEN000376;2023-08-31;CLI040;PROD044;Loja Física;1;120.25;120.25;5.0;6.01;114.24;56.33;57.91;50.7;Concluída;2023-08
VEN000377;2023-08-19;CLI024;PROD044;Loja Física;1;120.25;120.25;0.0;0.0;120.25;56.33;63.92;53.2;Concluída;2023-08
VEN000378;2023-08-16;CLI015;PROD044;Loja Física;1;120.25;120.25;0.0;0.0;120.25;56.33;63.92;53.2;Concluída;2023-08
