id_conta_receber;venda_id;cliente_id;data_emissao;data_vencimento;data_recebimento;numero_parcela;total_parcelas;valor_original;valor_recebido;saldo_aberto;status;forma_recebimento
CR000208;VEN000166;CLI105;2023-08-28;2023-08-28;2023-08-28;1;1;52.59;52.59;0.0;Recebido;PIX
CR000209;VEN000167;CLI025;2023-08-19;2023-09-18;2023-09-18;1;2;39.76;39.76;0.0;Recebido;Cartão de Crédito
CR000210;VEN000167;CLI025;2023-08-19;2023-10-18;2023-10-20;2;2;39.75;39.75;0.0;Recebido;Cartão de Crédito
CR000211;VEN000168;CLI060;2023-08-11;2023-09-10;2023-09-10;1;1;159.02;159.02;0.0;Recebido;Cartão de Crédito
CR000212;VEN000169;CLI099;2023-08-03;2023-08-03;2023-08-03;1;1;159.02;159.02;0.0;Recebido;Cartão de Débito
CR000213;VEN000170;CLI014;2023-08-18;2023-08-18;2023-08-18;1;1;79.51;79.51;0.0;Recebido;PIX
CR000214;VEN000171;CLI003;2023-08-04;2023-08-04;2023-08-04;1;1;159.02;159.02;0.0;Recebido;PIX
CR000215;VEN000172;CLI072;2023-08-22;2023-09-21;2023-09-22;1;1;79.51;79.51;0.0;Recebido;Cartão de Crédito
CR000216;VEN000173;CLI115;2023-08-21;2023-09-20;2023-09-20;1;1;159.02;159.02;0.0;Recebido;Cartão de Crédito
CR000217;VEN000174;CLI095;2023-08-23;2023-08-23;2023-08-24;1;1;159.02;159.02;0.0;Recebido;PIX
CR000218;VEN000175;CLI111;2023-08-03;2023-09-02;2023-09-02;1;3;26.5;26.5;0.0;Recebido;Cartão de Crédito
CR000219;VEN000175;CLI111;2023-08-03;2023-10-02;2023-10-02;2;3;26.5;26.5;0.0;Recebido;Cartão de Crédito
CR000220;VEN000175;CLI111;2023-08-03;2023-11-01;2023-11-01;3;3;26.51;26.51;0.0;Recebido;Cartão de Crédito
CR000221;VEN000176;CLI074;2023-08-14;2023-08-14;2023-08-14;1;1;79.51;79.51;0.0;Recebido;Cartão de Débito
CR000222;VEN000177;CLI108;2023-08-18;2023-08-18;2023-08-18;1;1;177.39;177.39;0.0;Recebido;PIX
CR000223;VEN000178;CLI086;2023-08-12;2023-09-11;2023-09-11;1;1;177.39;177.39;0.0;Recebido;Cartão de Crédito
CR000224;VEN000179;CLI087;2023-08-17;2023-09-16;2023-09-16;1;1;505.56;505.56;0.0;Recebido;Cartão de Crédito
CR000225;VEN000180;CLI022;2023-08-14;2023-08-14;2023-08-14;1;1;337.04;337.04;0.0;Recebido;PIX
CR000226;VEN000181;CLI008;2023-08-16;2023-08-16;2023-08-16;1;1;168.52;168.52;0.0;Recebido;PIX
CR000227;VEN000182;CLI105;2023-08-01;2023-08-01;2023-08-01;1;1;532.17;532.17;0.0;Recebido;PIX
CR000228;VEN000183;CLI020;2023-08-14;2023-08-14;2023-08-14;1;1;177.39;177.39;0.0;Recebido;Cartão de Débito
CR000229;VEN000184;CLI105;2023-08-27;2023-09-26;2023-09-27;1;2;88.69;88.69;0.0;Recebido;Cartão de Crédito
CR000230;VEN000184;CLI105;2023-08-27;2023-10-26;2023-10-26;2;2;88.7;88.7;0.0;Recebido;Cartão de Crédito
CR000231;VEN000185;CLI056;2023-08-30;2023-09-29;2023-09-30;1;1;160.19;160.19;0.0;Recebido;Cartão de Crédito
CR000232;VEN000186;CLI075;2023-08-28;2023-09-27;2023-09-27;1;2;80.09;80.09;0.0;Recebido;Cartão de Crédito
CR000233;VEN000186;CLI075;2023-08-28;2023-10-27;2023-10-27;2;2;80.1;80.1;0.0;Recebido;Cartão de Crédito
CR000234;VEN000187;CLI049;2023-08-03;2023-08-03;2023-08-03;1;1;152.18;152.18;0.0;Recebido;Cartão de Débito
CR000235;VEN000188;CLI068;2023-08-11;2023-09-10;2023-09-10;1;1;160.19;160.19;0.0;Recebido;Cartão de Crédito
CR000236;VEN000189;CLI053;2023-08-24;2023-09-23;2023-09-23;1;1;320.38;320.38;0.0;Recebido;Cartão de Crédito
CR000237;VEN000190;CLI058;2023-08-01;2023-08-01;2023-08-01;1;1;160.19;160.19;0.0;Recebido;PIX
CR000238;VEN000191;CLI006;2023-08-12;2023-09-11;2023-09-11;1;1;160.19;160.19;0.0;Recebido;Cartão de Crédito
CR000239;VEN000192;CLI065;2023-08-08;2023-09-07;2023-09-07;1;1;320.38;320.38;0.0;Recebido;Cartão de Crédito
CR000240;VEN000193;CLI106;2023-08-09;2023-08-09;2023-08-09;1;1;320.38;320.38;0.0;Recebido;PIX
CR000241;VEN000194;CLI095;2023-08-30;2023-08-30;2023-09-01;1;1;160.19;160.19;0.0;Recebido;Cartão de Débito
CR000242;VEN000195;CLI050;2023-08-25;2023-09-24;2023-09-25;1;3;249.18;249.18;0.0;Recebido;Cartão de Crédito
CR000243;VEN000195;CLI050;2023-08-25;2023-10-24;2023-10-24;2;3;249.18;249.18;0.0;Recebido;Cartão de Crédito
CR000244;VEN000195;CLI050;2023-08-25;2023-11-23;2023-11-24;3;3;249.18;249.18;0.0;Recebido;Cartão de Crédito
CR000245;VEN000196;CLI046;2023-08-18;2023-09-17;2023-09-18;1;1;498.36;498.36;0.0;Recebido;Cartão de Crédito
CR000246;VEN000197;CLI115;2023-08-01;2023-08-31;2023-08-31;1;2;124.59;124.59;0.0;Recebido;Cartão de Crédito
CR000247;VEN000197;CLI115;2023-08-01;2023-09-30;2023-09-30;2;2;124.59;124.59;0.0;Recebido;Cartão de Crédito
CR000248;VEN000198;CLI005;2023-08-03;2023-09-02;2023-09-03;1;1;498.36;498.36;0.0;Recebido;Cartão de Crédito
CR000249;VEN000199;CLI008;2023-08-07;2023-09-06;2023-09-08;1;2;124.59;124.59;0.0;Recebido;Cartão de Crédito
CR000250;VEN000199;CLI008;2023-08-07;2023-10-06;2023-10-06;2;2;124.59;124.59;0.0;Recebido;Cartão de Crédito
CR000251;VEN000200;CLI026;2023-08-08;2023-09-07;2023-09-07;1;1;498.36;498.36;0.0;Recebido;Cartão de Crédito
CR000252;VEN000201;CLI001;2023-08-05;2023-09-04;2023-09-04;1;1;747.54;747.54;0.0;Recebido;Cartão de Crédito
CR000253;VEN000202;CLI069;2023-08-06;2023-08-06;2023-08-06;1;1;249.18;249.18;0.0;Recebido;PIX
CR000254;VEN000203;CLI082;2023-08-19;2023-08-19;2023-08-20;1;1;249.18;249.18;0.0;Recebido;PIX
CR000255;VEN000204;CLI010;2023-08-22;2023-09-21;2023-09-21;1;1;144.21;144.21;0.0;Recebido;Cartão de Crédito
CR000256;VEN000205;CLI021;2023-08-13;2023-08-13;2023-08-13;1;1;274.0;274.0;0.0;Recebido;PIX
CR000257;VEN000206;CLI107;2023-08-01;2023-08-31;2023-08-31;1;2;72.11;72.11;0.0;Recebido;Cartão de Crédito
CR000258;VEN000206;CLI107;2023-08-01;2023-09-30;2023-09-30;2;2;72.1;72.1;0.0;Recebido;Cartão de Crédito
CR000259;VEN000207;CLI051;2023-08-23;2023-08-23;2023-08-23;1;1;288.42;288.42;0.0;Recebido;Cartão de Débito
CR000260;VEN000208;CLI076;2023-08-28;2023-08-28;2023-08-28;1;1;432.63;432.63;0.0;Recebido;Cartão de Débito
CR000261;VEN000209;CLI076;2023-08-02;2023-08-02;2023-08-02;1;1;360.72;360.72;0.0;Recebido;PIX
CR000262;VEN000210;CLI117;2023-08-09;2023-09-08;2023-09-08;1;1;379.7;379.7;0.0;Recebido;Cartão de Crédito
CR000263;VEN000211;CLI051;2023-08-19;2023-08-19;2023-08-19;1;1;189.85;189.85;0.0;Recebido;Cartão de Débito
CR000264;VEN000212;CLI014;2023-08-10;2023-09-09;2023-09-11;1;1;180.36;180.36;0.0;Recebido;Cartão de Crédito
CR000265;VEN000213;CLI076;2023-08-24;2023-09-23;2023-09-24;1;1;180.36;180.36;0.0;Recebido;Cartão de Crédito
CR000266;VEN000214;CLI045;2023-08-01;2023-08-31;2023-08-31;1;1;360.72;360.72;0.0;Recebido;Cartão de Crédito
CR000267;VEN000215;CLI119;2023-08-02;2023-08-02;2023-08-04;1;1;259.68;259.68;0.0;Recebido;Cartão de Débito
CR000268;VEN000216;CLI113;2023-08-05;2023-08-05;2023-08-07;1;1;129.84;129.84;0.0;Recebido;Cartão de Débito
CR000269;VEN000217;CLI014;2023-08-22;2023-09-21;2023-09-23;1;1;123.35;123.35;0.0;Recebido;Cartão de Crédito
CR000270;VEN000218;CLI073;2023-08-11;2023-09-10;2023-09-10;1;1;129.84;129.84;0.0;Recebido;Cartão de Crédito
CR000271;VEN000219;CLI052;2023-08-23;2023-08-23;2023-08-24;1;1;259.68;259.68;0.0;Recebido;Cartão de Débito
CR000272;VEN000220;CLI110;2023-08-17;2023-09-16;2023-09-16;1;1;259.68;259.68;0.0;Recebido;Cartão de Crédito
CR000273;VEN000221;CLI061;2023-08-22;2023-08-22;2023-08-23;1;1;129.84;129.84;0.0;Recebido;Cartão de Débito
CR000274;VEN000222;CLI055;2023-08-28;2023-08-28;2023-08-28;1;1;129.84;129.84;0.0;Recebido;PIX
CR000275;VEN000223;CLI010;2023-08-04;2023-08-04;2023-08-05;1;1;389.52;389.52;0.0;Recebido;PIX
CR000276;VEN000224;CLI010;2023-08-15;2023-09-14;2023-09-14;1;2;129.84;129.84;0.0;Recebido;Cartão de Crédito
CR000277;VEN000224;CLI010;2023-08-15;2023-10-14;2023-10-14;2;2;129.84;129.84;0.0;Recebido;Cartão de Crédito
CR000278;VEN000225;CLI028;2023-08-31;2023-08-31;2023-09-02;1;1;259.68;259.68;0.0;Recebido;PIX
CR000279;VEN000226;CLI021;2023-08-08;2023-09-07;2023-09-09;1;3;43.28;43.28;0.0;Recebido;Cartão de Crédito
CR000280;VEN000226;CLI021;2023-08-08;2023-10-07;2023-10-08;2;3;43.28;43.28;0.0;Recebido;Cartão de Crédito
CR000281;VEN000226;CLI021;2023-08-08;2023-11-06;2023-11-06;3;3;43.28;43.28;0.0;Recebido;Cartão de Crédito
CR000282;VEN000227;CLI026;2023-08-26;2023-09-25;2023-09-27;1;3;267.23;267.23;0.0;Recebido;Cartão de Crédito
CR000283;VEN000227;CLI026;2023-08-26;2023-10-25;2023-10-26;2;3;267.23;267.23;0.0;Recebido;Cartão de Crédito
CR000284;VEN000227;CLI026;2023-08-26;2023-11-24;2023-11-24;3;3;267.23;267.23;0.0;Recebido;Cartão de Crédito
CR000285;VEN000228;CLI106;2023-08-29;2023-09-28;2023-09-30;1;1;210.97;210.97;0.0;Recebido;Cartão de Crédito
CR000286;VEN000229;CLI036;2023-08-25;2023-09-24;2023-09-24;1;3;140.65;140.65;0.0;Recebido;Cartão de Crédito
CR000287;VEN000229;CLI036;2023-08-25;2023-10-24;2023-10-26;2;3;140.65;140.65;0.0;Recebido;Cartão de Crédito
CR000288;VEN000229;CLI036;2023-08-25;2023-11-23;2023-11-23;3;3;140.64;140.64;0.0;Recebido;Cartão de Crédito
CR000289;VEN000230;CLI039;2023-08-21;2023-09-20;2023-09-20;1;2;105.48;105.48;0.0;Recebido;Cartão de Crédito
CR000290;VEN000230;CLI039;2023-08-21;2023-10-20;2023-10-21;2;2;105.49;105.49;0.0;Recebido;Cartão de Crédito
CR000291;VEN000231;CLI053;2023-08-08;2023-09-07;2023-09-07;1;1;421.94;421.94;0.0;Recebido;Cartão de Crédito
CR000292;VEN000232;CLI006;2023-08-24;2023-09-23;2023-09-23;1;1;210.97;210.97;0.0;Recebido;Cartão de Crédito
CR000293;VEN000233;CLI022;2023-08-12;2023-09-11;2023-09-11;1;3;70.32;70.32;0.0;Recebido;Cartão de Crédito
CR000294;VEN000233;CLI022;2023-08-12;2023-10-11;2023-10-13;2;3;70.32;70.32;0.0;Recebido;Cartão de Crédito
CR000295;VEN000233;CLI022;2023-08-12;2023-11-10;2023-11-10;3;3;70.33;70.33;0.0;Recebido;Cartão de Crédito
CR000296;VEN000234;CLI040;2023-08-21;2023-09-20;2023-09-20;1;1;200.42;200.42;0.0;Recebido;Cartão de Crédito
CR000297;VEN000235;CLI019;2023-08-03;2023-09-02;2023-09-02;1;1;210.97;210.97;0.0;Recebido;Cartão de Crédito
CR000298;VEN000236;CLI041;2023-08-16;2023-09-15;2023-09-17;1;2;105.48;105.48;0.0;Recebido;Cartão de Crédito
CR000299;VEN000236;CLI041;2023-08-16;2023-10-15;2023-10-15;2;2;105.49;105.49;0.0;Recebido;Cartão de Crédito
CR000300;VEN000237;CLI026;2023-08-17;2023-09-16;2023-09-17;1;2;105.48;105.48;0.0;Recebido;Cartão de Crédito
CR000301;VEN000237;CLI026;2023-08-17;2023-10-16;2023-10-16;2;2;105.49;105.49;0.0;Recebido;Cartão de Crédito
CR000302;VEN000238;CLI066;2023-08-19;2023-09-18;2023-09-18;1;2;105.48;105.48;0.0;Recebido;Cartão de Crédito
CR000303;VEN000238;CLI066;2023-08-19;2023-10-18;2023-10-20;2;2;105.49;105.49;0.0;Recebido;Cartão de Crédito
CR000304;VEN000239;CLI096;2023-08-30;2023-08-30;2023-08-30;1;1;210.97;210.97;0.0;Recebido;PIX
CR000305;VEN000240;CLI097;2023-08-21;2023-08-21;2023-08-22;1;1;324.02;324.02;0.0;Recebido;Cartão de Débito
CR000306;VEN000241;CLI040;2023-08-23;2023-09-22;2023-09-22;1;1;162.01;162.01;0.0;Recebido;Cartão de Crédito
CR000307;VEN000242;CLI065;2023-08-22;2023-09-21;2023-09-21;1;3;54.0;54.0;0.0;Recebido;Cartão de Crédito
CR000308;VEN000242;CLI065;2023-08-22;2023-10-21;2023-10-21;2;3;54.0;54.0;0.0;Recebido;Cartão de Crédito
CR000309;VEN000242;CLI065;2023-08-22;2023-11-20;2023-11-20;3;3;54.01;54.01;0.0;Recebido;Cartão de Crédito
CR000310;VEN000243;CLI105;2023-08-10;2023-08-10;2023-08-10;1;1;153.91;153.91;0.0;Recebido;PIX
CR000311;VEN000244;CLI001;2023-08-20;2023-09-19;2023-09-21;1;1;162.01;162.01;0.0;Recebido;Cartão de Crédito
CR000312;VEN000245;CLI120;2023-08-27;2023-09-26;2023-09-27;1;1;162.01;162.01;0.0;Recebido;Cartão de Crédito
CR000313;VEN000246;CLI050;2023-08-26;2023-08-26;2023-08-28;1;1;324.02;324.02;0.0;Recebido;PIX
CR000314;VEN000247;CLI027;2023-08-03;2023-08-03;2023-08-03;1;1;162.01;162.01;0.0;Recebido;Cartão de Débito
CR000315;VEN000248;CLI117;2023-08-16;2023-08-16;2023-08-18;1;1;324.02;324.02;0.0;Recebido;Cartão de Débito
CR000316;VEN000249;CLI053;2023-08-27;2023-09-26;2023-09-27;1;1;162.01;162.01;0.0;Recebido;Cartão de Crédito
CR000317;VEN000250;CLI113;2023-08-27;2023-08-27;2023-08-29;1;1;162.01;162.01;0.0;Recebido;Cartão de Débito
CR000318;VEN000251;CLI077;2023-08-26;2023-08-26;2023-08-26;1;1;463.98;463.98;0.0;Recebido;Cartão de Débito
CR000319;VEN000252;CLI113;2023-08-24;2023-08-24;2023-08-24;1;1;244.2;244.2;0.0;Recebido;PIX
CR000320;VEN000253;CLI095;2023-08-20;2023-08-20;2023-08-22;1;1;122.1;122.1;0.0;Recebido;PIX
CR000321;VEN000254;CLI074;2023-08-14;2023-09-13;2023-09-14;1;1;244.2;244.2;0.0;Recebido;Cartão de Crédito
CR000322;VEN000255;CLI118;2023-08-19;2023-08-19;2023-08-21;1;1;366.3;366.3;0.0;Recebido;PIX
CR000323;VEN000256;CLI006;2023-08-06;2023-08-06;2023-08-07;1;1;244.2;244.2;0.0;Recebido;Cartão de Débito
CR000324;VEN000257;CLI005;2023-08-20;2023-09-19;2023-09-21;1;1;244.2;244.2;0.0;Recebido;Cartão de Crédito
CR000325;VEN000258;CLI076;2023-08-11;2023-08-11;2023-08-11;1;1;308.4;308.4;0.0;Recebido;PIX
CR000326;VEN000259;CLI029;2023-08-29;2023-08-29;2023-08-29;1;1;154.2;154.2;0.0;Recebido;PIX
CR000327;VEN000260;CLI081;2023-08-29;2023-08-29;2023-08-29;1;1;308.4;308.4;0.0;Recebido;PIX
CR000328;VEN000261;CLI003;2023-08-27;2023-08-27;2023-08-29;1;1;154.2;154.2;0.0;Recebido;PIX
CR000329;VEN000262;CLI055;2023-08-31;2023-08-31;2023-08-31;1;1;154.2;154.2;0.0;Recebido;PIX
CR000330;VEN000263;CLI087;2023-08-09;2023-09-08;2023-09-08;1;1;154.2;154.2;0.0;Recebido;Cartão de Crédito
CR000331;VEN000264;CLI039;2023-08-21;2023-09-20;2023-09-20;1;1;308.4;308.4;0.0;Recebido;Cartão de Crédito
CR000332;VEN000265;CLI075;2023-08-10;2023-09-09;2023-09-09;1;1;154.2;154.2;0.0;Recebido;Cartão de Crédito
CR000333;VEN000266;CLI103;2023-08-07;2023-08-07;2023-08-07;1;1;462.6;462.6;0.0;Recebido;Cartão de Débito
CR000334;VEN000267;CLI117;2023-08-09;2023-09-08;2023-09-09;1;1;154.2;154.2;0.0;Recebido;Cartão de Crédito
CR000335;VEN000268;CLI030;2023-08-18;2023-09-17;2023-09-17;1;3;48.83;48.83;0.0;Recebido;Cartão de Crédito
CR000336;VEN000268;CLI030;2023-08-18;2023-10-17;2023-10-17;2;3;48.83;48.83;0.0;Recebido;Cartão de Crédito
CR000337;VEN000268;CLI030;2023-08-18;2023-11-16;2023-11-17;3;3;48.83;48.83;0.0;Recebido;Cartão de Crédito
CR000338;VEN000269;CLI028;2023-08-25;2023-09-24;2023-09-25;1;1;233.78;233.78;0.0;Recebido;Cartão de Crédito
CR000339;VEN000270;CLI040;2023-08-01;2023-08-31;2023-08-31;1;1;233.78;233.78;0.0;Recebido;Cartão de Crédito
CR000340;VEN000271;CLI087;2023-08-19;2023-09-18;2023-09-20;1;2;116.89;116.89;0.0;Recebido;Cartão de Crédito
CR000341;VEN000271;CLI087;2023-08-19;2023-10-18;2023-10-18;2;2;116.89;116.89;0.0;Recebido;Cartão de Crédito
CR000342;VEN000272;CLI049;2023-08-26;2023-09-25;2023-09-25;1;2;222.09;222.09;0.0;Recebido;Cartão de Crédito
CR000343;VEN000272;CLI049;2023-08-26;2023-10-25;2023-10-25;2;2;222.09;222.09;0.0;Recebido;Cartão de Crédito
CR000344;VEN000273;CLI078;2023-08-28;2023-08-28;2023-08-30;1;1;233.78;233.78;0.0;Recebido;PIX
CR000345;VEN000274;CLI015;2023-08-26;2023-08-26;2023-08-27;1;1;222.09;222.09;0.0;Recebido;PIX
CR000346;VEN000275;CLI024;2023-08-18;2023-08-18;2023-08-18;1;1;233.78;233.78;0.0;Recebido;PIX
CR000347;VEN000276;CLI106;2023-08-29;2023-08-29;2023-08-29;1;1;222.09;222.09;0.0;Recebido;Cartão de Débito
CR000348;VEN000277;CLI089;2023-08-22;2023-08-22;2023-08-22;1;1;233.78;233.78;0.0;Recebido;Cartão de Débito
CR000349;VEN000278;CLI059;2023-08-17;2023-08-17;2023-08-17;1;1;233.78;233.78;0.0;Recebido;PIX
CR000350;VEN000279;CLI109;2023-08-27;2023-09-26;2023-09-28;1;1;233.78;233.78;0.0;Recebido;Cartão de Crédito
CR000351;VEN000280;CLI045;2023-08-10;2023-09-09;2023-09-09;1;1;467.56;467.56;0.0;Recebido;Cartão de Crédito
CR000352;VEN000281;CLI019;2023-08-16;2023-09-15;2023-09-15;1;1;233.78;233.78;0.0;Recebido;Cartão de Crédito
CR000353;VEN000282;CLI041;2023-08-25;2023-09-24;2023-09-25;1;1;239.77;239.77;0.0;Recebido;Cartão de Crédito
CR000354;VEN000283;CLI026;2023-08-23;2023-08-23;2023-08-24;1;1;757.17;757.17;0.0;Recebido;PIX
CR000355;VEN000284;CLI077;2023-08-19;2023-08-19;2023-08-20;1;1;504.78;504.78;0.0;Recebido;Cartão de Débito
CR000356;VEN000285;CLI045;2023-08-01;2023-08-01;2023-08-01;1;1;757.17;757.17;0.0;Recebido;PIX
CR000357;VEN000286;CLI096;2023-08-07;2023-09-06;2023-09-07;1;1;757.17;757.17;0.0;Recebido;Cartão de Crédito
CR000358;VEN000287;CLI039;2023-08-20;2023-08-20;2023-08-22;1;1;959.08;959.08;0.0;Recebido;PIX
CR000359;VEN000288;CLI043;2023-08-31;2023-09-30;2023-10-02;1;1;111.72;111.72;0.0;Recebido;Cartão de Crédito
CR000360;VEN000289;CLI005;2023-08-15;2023-09-14;2023-09-16;1;2;111.72;111.72;0.0;Recebido;Cartão de Crédito
CR000361;VEN000289;CLI005;2023-08-15;2023-10-14;2023-10-15;2;2;111.72;111.72;0.0;Recebido;Cartão de Crédito
CR000362;VEN000290;CLI089;2023-08-26;2023-08-26;2023-08-26;1;1;111.72;111.72;0.0;Recebido;PIX
CR000363;VEN000291;CLI011;2023-08-11;2023-09-10;2023-09-12;1;3;37.24;37.24;0.0;Recebido;Cartão de Crédito
CR000364;VEN000291;CLI011;2023-08-11;2023-10-10;2023-10-12;2;3;37.24;37.24;0.0;Recebido;Cartão de Crédito
CR000365;VEN000291;CLI011;2023-08-11;2023-11-09;2023-11-10;3;3;37.24;37.24;0.0;Recebido;Cartão de Crédito
CR000366;VEN000292;CLI014;2023-08-06;2023-08-06;2023-08-06;1;1;111.72;111.72;0.0;Recebido;Cartão de Débito
CR000367;VEN000293;CLI055;2023-08-26;2023-08-26;2023-08-28;1;1;111.72;111.72;0.0;Recebido;Cartão de Débito
CR000368;VEN000294;CLI072;2023-08-16;2023-09-15;2023-09-16;1;1;111.72;111.72;0.0;Recebido;Cartão de Crédito
CR000369;VEN000295;CLI026;2023-08-12;2023-08-12;2023-08-12;1;1;768.0;768.0;0.0;Recebido;PIX
CR000370;VEN000296;CLI108;2023-08-06;2023-09-05;2023-09-05;1;2;96.0;96.0;0.0;Recebido;Cartão de Crédito
CR000371;VEN000296;CLI108;2023-08-06;2023-10-05;2023-10-06;2;2;96.0;96.0;0.0;Recebido;Cartão de Crédito
CR000372;VEN000297;CLI059;2023-08-24;2023-09-23;2023-09-24;1;1;231.64;231.64;0.0;Recebido;Cartão de Crédito
CR000373;VEN000298;CLI054;2023-08-10;2023-08-10;2023-08-12;1;1;115.82;115.82;0.0;Recebido;Cartão de Débito
CR000374;VEN000299;CLI076;2023-08-06;2023-08-06;2023-08-08;1;1;231.64;231.64;0.0;Recebido;Cartão de Débito
CR000375;VEN000300;CLI081;2023-08-17;2023-08-17;2023-08-19;1;1;115.82;115.82;0.0;Recebido;Cartão de Débito
CR000376;VEN000301;CLI108;2023-08-24;2023-09-23;2023-09-23;1;1;115.82;115.82;0.0;Recebido;Cartão de Crédito
CR000377;VEN000302;CLI074;2023-08-02;2023-08-02;2023-08-02;1;1;115.82;115.82;0.0;Recebido;PIX
CR000378;VEN000303;CLI029;2023-08-03;2023-08-03;2023-08-04;1;1;347.46;347.46;0.0;Recebido;Cartão de Débito
CR000379;VEN000304;CLI094;2023-08-13;2023-09-12;2023-09-12;1;2;57.91;57.91;0.0;Recebido;Cartão de Crédito
CR000380;VEN000304;CLI094;2023-08-13;2023-10-12;2023-10-13;2;2;57.91;57.91;0.0;Recebido;Cartão de Crédito
CR000381;VEN000305;CLI078;2023-08-07;2023-08-07;2023-08-09;1;1;115.82;115.82;0.0;Recebido;PIX
CR000382;VEN000306;CLI096;2023-08-18;2023-09-17;2023-09-17;1;1;115.82;115.82;0.0;Recebido;Cartão de Crédito
CR000383;VEN000307;CLI076;2023-08-11;2023-08-11;2023-08-13;1;1;115.82;115.82;0.0;Recebido;PIX
CR000384;VEN000308;CLI105;2023-08-19;2023-09-18;2023-09-19;1;1;115.82;115.82;0.0;Recebido;Cartão de Crédito
CR000385;VEN000309;CLI068;2023-08-06;2023-09-05;2023-09-06;1;1;147.86;147.86;0.0;Recebido;Cartão de Crédito
CR000386;VEN000310;CLI077;2023-08-11;2023-09-10;2023-09-10;1;2;147.86;147.86;0.0;Recebido;Cartão de Crédito
CR000387;VEN000310;CLI077;2023-08-11;2023-10-10;2023-10-12;2;2;147.86;147.86;0.0;Recebido;Cartão de Crédito
CR000388;VEN000311;CLI093;2023-08-14;2023-09-13;2023-09-13;1;1;311.28;311.28;0.0;Recebido;Cartão de Crédito
CR000389;VEN000312;CLI119;2023-08-13;2023-08-13;2023-08-15;1;1;295.72;295.72;0.0;Recebido;Cartão de Débito
CR000390;VEN000313;CLI068;2023-08-12;2023-08-12;2023-08-12;1;1;466.92;466.92;0.0;Recebido;Cartão de Débito
CR000391;VEN000314;CLI068;2023-08-15;2023-09-14;2023-09-14;1;3;51.88;51.88;0.0;Recebido;Cartão de Crédito
CR000392;VEN000314;CLI068;2023-08-15;2023-10-14;2023-10-14;2;3;51.88;51.88;0.0;Recebido;Cartão de Crédito
CR000393;VEN000314;CLI068;2023-08-15;2023-11-13;2023-11-13;3;3;51.88;51.88;0.0;Recebido;Cartão de Crédito
CR000394;VEN000315;CLI104;2023-08-14;2023-09-13;2023-09-13;1;1;72.92;72.92;0.0;Recebido;Cartão de Crédito
CR000395;VEN000316;CLI082;2023-08-01;2023-08-01;2023-08-01;1;1;72.92;72.92;0.0;Recebido;Cartão de Débito
CR000396;VEN000317;CLI007;2023-08-02;2023-08-02;2023-08-04;1;1;72.92;72.92;0.0;Recebido;PIX
CR000397;VEN000318;CLI089;2023-08-07;2023-08-07;2023-08-07;1;1;145.84;145.84;0.0;Recebido;Cartão de Débito
CR000398;VEN000319;CLI023;2023-08-02;2023-08-02;2023-08-02;1;1;72.92;72.92;0.0;Recebido;Cartão de Débito
CR000399;VEN000320;CLI062;2023-08-31;2023-09-30;2023-09-30;1;1;72.92;72.92;0.0;Recebido;Cartão de Crédito
CR000400;VEN000321;CLI001;2023-08-21;2023-08-21;2023-08-21;1;1;218.76;218.76;0.0;Recebido;PIX
CR000401;VEN000322;CLI001;2023-08-02;2023-09-01;2023-09-01;1;1;72.92;72.92;0.0;Recebido;Cartão de Crédito
CR000402;VEN000323;CLI089;2023-08-03;2023-09-02;2023-09-02;1;3;119.65;119.65;0.0;Recebido;Cartão de Crédito
CR000403;VEN000323;CLI089;2023-08-03;2023-10-02;2023-10-04;2;3;119.65;119.65;0.0;Recebido;Cartão de Crédito
CR000404;VEN000323;CLI089;2023-08-03;2023-11-01;2023-11-01;3;3;119.65;119.65;0.0;Recebido;Cartão de Crédito
CR000405;VEN000324;CLI042;2023-08-29;2023-09-28;2023-09-28;1;1;239.3;239.3;0.0;Recebido;Cartão de Crédito
CR000406;VEN000325;CLI113;2023-08-07;2023-08-07;2023-08-07;1;1;113.67;113.67;0.0;Recebido;PIX
CR000407;VEN000326;CLI117;2023-08-28;2023-08-28;2023-08-30;1;1;119.65;119.65;0.0;Recebido;PIX
CR000408;VEN000327;CLI080;2023-08-04;2023-09-03;2023-09-03;1;1;239.3;239.3;0.0;Recebido;Cartão de Crédito
CR000409;VEN000328;CLI069;2023-08-29;2023-08-29;2023-08-31;1;1;227.34;227.34;0.0;Recebido;PIX
CR000410;VEN000329;CLI070;2023-08-21;2023-08-21;2023-08-22;1;1;239.3;239.3;0.0;Recebido;Cartão de Débito
CR000411;VEN000330;CLI009;2023-08-31;2023-09-30;2023-09-30;1;1;358.95;358.95;0.0;Recebido;Cartão de Crédito
CR000412;VEN000331;CLI109;2023-08-28;2023-09-27;2023-09-27;1;3;37.89;37.89;0.0;Recebido;Cartão de Crédito
CR000413;VEN000331;CLI109;2023-08-28;2023-10-27;2023-10-28;2;3;37.89;37.89;0.0;Recebido;Cartão de Crédito
CR000414;VEN000331;CLI109;2023-08-28;2023-11-26;2023-11-26;3;3;37.89;37.89;0.0;Recebido;Cartão de Crédito
CR000415;VEN000332;CLI042;2023-08-16;2023-08-16;2023-08-18;1;1;138.95;138.95;0.0;Recebido;Cartão de Débito
CR000416;VEN000333;CLI066;2023-08-20;2023-09-19;2023-09-21;1;1;138.95;138.95;0.0;Recebido;Cartão de Crédito
